,id,time,rating,comment
24,9dqJrTzx0GvBNb-J0VyeGg,2/24/2020,5 star rating,My favorite place to get a croissant and a hot chocolate. NOTE: they changed the chocolate they use so now it's a Belgium dark chocolate which is still great but you have to make sure that you ask them to put in the sweetener or else it is a hot bitter mess.
25,9dqJrTzx0GvBNb-J0VyeGg,12/11/2019,4 star rating,Came here to grab a cake. Pretty quick service although very small space for where it's located. Would recommend to stop by if you want any bakery items and/or drinks.
26,9dqJrTzx0GvBNb-J0VyeGg,1/29/2020,3 star rating,"I've been to several locations, so I feel like I can accurately compare and give a fair assessment. This Paris Baguette seems disorganized, with the staff a little clueless with what the store offers and a bit of an attitude.Being that it is a chain store, shouldn't they be offering the same things? A simple iced green tea shouldn't throw one off. I had to suggest that she charge it as a black iced tea and not a more expensive latte....just common sense. still, as mentioned in the beginning of this review, I go to Paris Baguette for a reason and it's for their bread/pastry products which were standard here."
27,9dqJrTzx0GvBNb-J0VyeGg,1/18/2021,1 star rating,Bought a chicken sandwich this morning- not sure if it was from yesterday but the breads were hard and the sandwich was very salty Please don't sell old sandwiches
28,9dqJrTzx0GvBNb-J0VyeGg,1/29/2021,4 star rating,"I'm someone who really loves cake, and I feel like Paris Baguette have one of the best ones! I'd give a 5 start if it wasn't because right now this store doesn't have a lot options available like others but it definitely have a 5 starts in service. I just was there and Johnathan was really helpful and patient with me. I really love a good service that's what I just got! And now more than ever is really important and nice to see people who always give their best in difficult times like this!"
29,9dqJrTzx0GvBNb-J0VyeGg,1/29/2021,5 star rating,The products sold here are always high quality on taste and presentation.  This store is my #1 go to store for all my holiday/ bday bakery needs.  Johnathan is always very welcoming & gives me the best suggestions on what to try next.  I feel very lucky to have this PB store so close to my job.
30,dNFsMw-z3Vsa5TbJd9Q4Ew,11/1/2022,4 star rating,"get the bubble butt!!  great service, great drinks, their tacos are the best thing there--bite-sized and yummy; great, chill vibe. highly recommend"
31,dNFsMw-z3Vsa5TbJd9Q4Ew,5/17/2022,5 star rating,"Went to this bar after grabbing dinner with a friend and it had a great social atmosphere even on a weekday night! It's a great space for catching up with a friend and the drinks were good, nothing too crazy pricy. I would recommend going here for a relax, casual outing! Next time I would want to try their bar foods"
32,dNFsMw-z3Vsa5TbJd9Q4Ew,12/12/2022,5 star rating,"Amazing food. Amazing staff. This place has the best management because all their staff is friendly, helpful and responsive."
33,dNFsMw-z3Vsa5TbJd9Q4Ew,5/17/2022,4 star rating,"Went here before seeing a Sunday matinee at NYCC. Only party in attendance at around noon so we felt comfortable but it definitely started getting busier around 1:30. We've been here pre-pandemic and know it's a reliable spot for burgers, tacos, fries, and pretzel bites. Mini tacos were surprisingly filling. Waiter was attentive and polite, but not overly friendly. Note that sliders (mini burgers) don't come with fries and you have to order extra but it does come with a regular burger. The bathrooms in the basement were out of order while we were there so everyone from all parties were using the single person handicap stall on the main floor which created a line. Management was just like, ""yeah it's out,"" when another party asked if the bathrooms were open yet and it was a pretty casual response. Feel like other places would've at least apologized for the inconvenience."
34,dNFsMw-z3Vsa5TbJd9Q4Ew,2/3/2022,5 star rating,"Great food and atmosphere. We came on a Wednesday evening, it was def crowded by the bar area for times during COVID, which means it's good vibes! Although it's a lounge, we were able to sit as a family in the back and it was secluded and nice. The food was awesome. I'd say the chicken tacos are the best tacos I ever had and the buffalo wings. Family had burgers and California club and they loved it all. The staff was even great, amazing and friendly! Def recommend the food, staff and atmosphere and prices were awesome for Manhattan."
35,dNFsMw-z3Vsa5TbJd9Q4Ew,10/30/2022,4 star rating,Good food for the price! Hostess was so friendly and and kind. Glad we came. Th salads were very fresh and yummy.
36,dNFsMw-z3Vsa5TbJd9Q4Ew,1/14/2023,4 star rating,"The mini chicken tacos are incredible! Serious good. The atmosphere is cozy and laid back (though I was forced against my will to watch an entire episode of that show 911). The drinks were alright, my cosmo was a little watery but the house white was everything you'd want in a house white (a-ok and cheap). Would recommend if you need to be close to broadway for a show!"
37,dNFsMw-z3Vsa5TbJd9Q4Ew,10/18/2022,2 star rating,The bread was good and the clam chowder was amazing so we were looking forward to our steaks.  My buddy order medium well and his steak came out rare and tough .  My steak was medium and it was cooked ok but the outside was charred as if burned and I only ate about half of it.  I would not recommend this place....
38,dNFsMw-z3Vsa5TbJd9Q4Ew,12/21/2021,2 star rating,"First things first, service was great. Staff was very attentive, and we never felt like we were being neglected. Food on the other hand was very mediocre. I ordered the slider sampler, and it lacked flavor. I was very underwhelmed by each of the three different kinds of sliders, and I don't see myself coming back."
39,dNFsMw-z3Vsa5TbJd9Q4Ew,9/20/2022,3 star rating,"Nice pub with many locals here. Good opening hours. Have not tried the food, but the drinks are really good here. Friendly and nice staff."
40,M2AfRLalBLSoj8WBxCtbZw,5/29/2018,5 star rating,My favorite Connecticut Muffin and that's saying something as the Windsor Terrace CT & the  Cortelyou Road CT are so wonderful.Reasons this place is great:My favorite tasting Ice coffee Ever!!!Great mini muffins ...the cranberry is the bestFantastic service even when the place is busy...shout out to the ladies behind the counter who do an incredible jobDelicious breakfast sandwiches
41,M2AfRLalBLSoj8WBxCtbZw,10/19/2018,2 star rating,"I have to say, I received the rudest treatment by an employee when I was getting breakfast with my sister and son, yesterday on 10/18/18. The woman employee that was working there made us feel so uncomfortable, un-welcomed, and as if she was doing us a favor by taking our order. When I went to place my order, I ordered a chai tea latte, and she literally barked at me, telling that they don't have, ""chai tea lattes""..... it honestly was so sad to see someone so angry and miserable. She truly was so horrible, I can't believe the other male employee (who was so nice and made our burritos) did not interject and say something to her. I truly hope a manager sees this review and something is done."
42,M2AfRLalBLSoj8WBxCtbZw,7/1/2018,1 star rating,"Pretty terrible service and mediocre food. If you're gonna order a coffee, order across the street at Starbucks instead. I ordered a cafe au lait and it was about 5% coffee. The woman behind me seemed to have the same problem, but the guy who was serving her didn't seem to care when she asked twice for more coffee. She left with a coffee that looked close to the same shade as mine.The server's name was Michael.Would recommend literally anywhere else in nyc for coffee, they also REALLY skimped on the cream cheese with my bagel. I'm sure their muffins are fine though..."
43,M2AfRLalBLSoj8WBxCtbZw,9/26/2019,1 star rating,"I come here often but not because the food or coffee is good (it's not), only because it's convenient. The woman who runs things behind the counter is so unpleasant and rude to employees in front of us customers. I wish they'd get new management so that I could have good coffee and a nice experience. I can't wait for Hungry Ghost to open nearby so I can find a new coffee spot, hopefully with friendlier service."
44,M2AfRLalBLSoj8WBxCtbZw,8/5/2016,4 star rating,Solid coffee and Latte. I get the skim caramel latte and it is delicious but also unique . Not like a big chain macchiato or anything. Special flavor. Reviews about service are legit but I'm not a park slope bitch so won't drag on about it.
45,M2AfRLalBLSoj8WBxCtbZw,2/23/2016,5 star rating,This place is fantastic.The only place where they can make my mocha properly done.The Banana bread and the egg and cheese bagel is awesome very tasty.Staff is also super friendly
46,M2AfRLalBLSoj8WBxCtbZw,10/18/2018,3 star rating,"This has been a very popular spot for many years and continues to be very popular. The outdoor space is enjoyed tremendously  during mild weather , and is a very central corner spot location. Dog owners and dogs love it! Local elementary school students seem to LOVE this place. Unfortunately, I have to say that, although,  it is really nice to have in the neighborhood I have not been attracted here lately. Great spot, many like it , nevertheless, I find myself searching for a different cup of coffee, and some vegan choices would be great!"
47,M2AfRLalBLSoj8WBxCtbZw,6/12/2017,2 star rating,"I'm not the typical customer so take my review with a grain of salt. I'm visiting from out of town (CA) and stopped by to grab something quick. and healthy. I saw they had smoothies and ordered some for my husband and me. My fault for not ordering to the strengths of the location. Don't order unless you're looking for fruit juice blended with ice. Kind of a sugary mess. I also got the feeling that the woman behind the counter wasn't happy with me despite the fact that I was one of maybe 2 people there in the middle of the day on a Monday. So, not really sure what the deal is with the coffee or pastries but the smoothies and service are a no-go."
48,M2AfRLalBLSoj8WBxCtbZw,10/20/2019,5 star rating,I love this spot. Their pastries and muffins are excellent. Very sugary. They'll also make you pretty much any kind of bacon/egg/cheese/whatever you want.
49,M2AfRLalBLSoj8WBxCtbZw,11/22/2011,3 star rating,"Came in here because a friend wanted a (cup)cake.  She really wanted cake (I think all people generally do), but because I do not generally partake in the sweets she opted for the cuppy version instead.  It's sort of become my recent interest in getting to know what women want (out of a cupcake).  I've had standard answers such as the cake itself needs to be (super)moist, not too sweet, and one of my friends said she'd like an aftertaste (whatever that really means, I'm not too sure).Thinking back on the bite of her Red Velvet cupake I suppose it really was quite average.  I think she was somewhat dismayed about the fact that I told her it was simply food coloring and not some natural food ingredient mother nature intended.  I'll digress and comment on how love is just as artificial.  Bottom line, the cupcake tasted like something out of a wrapper bought from a convenience store."
50,ybQV8joopvU1_gG2RwLRog,7/5/2021,4 star rating,"Certainly the preparation has much improved since we were last here. The vegetables in each dish were very fresh and nothing was overcooked. Also, far less oil now used. We have problems with onions and our requests were honored. With the demise of other nearby Chinese American restaurants, it's reassuring to see this one persevere."
51,ybQV8joopvU1_gG2RwLRog,10/22/2020,1 star rating,"Be aware this is a cash only business.   I ordered food for delivery and, because I would have to pay in cash, I asked the price for my order. I was quoted $54 but, upon delivery, I was charged $64.  The receipt did not list prices for each item so I had no way to understand the discrepancy. The fellow making the delivery spoke little English so I did not long pursue an explanation.  Six dishes were""prepared"" and delivered 3 blocks away in 25 minutes; that was impressive. The food itself was adequate, just, and lacked any sense of care or pride in preparation and packaging. The egg roll and spring roll were mostly shredded cabbage - but not greasy.  Spare ribs were surprisingly good, not over sweet, not fatty and with plenty of meat. Moo shu pancakes, rectangular, did not hold up well in use.  Portions are generous.  This place likely does a great deal of business with the many student populations in the surrounding area - large amounts of filling ""stuff"". Included with my delivery (but not in my order) were two cans of Pepsi; perhaps they cost the additional $10."
52,ybQV8joopvU1_gG2RwLRog,3/8/2019,4 star rating,I think they have decent food and decent prices. It's usually very busy during popular lunch hours. Sometimes I call ahead so that I don't have to wait inside the crowded restaurant---because I will leave smelling like grease. I haven't had any issues with the customer service. It's one of my go to Chinese restaurants in this neighborhood.
53,ybQV8joopvU1_gG2RwLRog,9/2/2016,4 star rating,"This gritty authentic ""American-Chinese Take-Out"" spot is a hidden gem near Lincoln Center, and one of only two restaurants for a ten block stretch along Amsterdam Avenue (60th - 70th Street). My go to order is the Fried Beef Dumplings with Home Made Iced-TeaPROS: Fast delivery, convenient, friendly service. A-Rating from the NYS Dept of Health.CONS: CASH ONLY, limited seating, no air-conditioning"
54,ybQV8joopvU1_gG2RwLRog,4/12/2016,3 star rating,"Hypes:- Awesome cheap, fast, and typical takeout chinese food place- Great lunch specials- large menu- fast turnover and they make everything fresh in front of you- for what you pay its really worth itGripes:- not the cleanest- limited seating"
55,ybQV8joopvU1_gG2RwLRog,1/28/2020,3 star rating,I mean...in a pinch maybe it's ok? I came here during rush hour dinner time and it took nearly 20 minutes for an appetizer order of steamed veggie dumplings to be made. After all that waiting I expected them to be amazing but they were just meh. Next time I'll call ahead and just pick up. They're not the worst but certainly not the best dumplings to write home about. Decent price for the area- 5.50 for 6 huge dumplings. Service was super friendly. Place was packed so maybe I'll give it another chance- people clearly love it.
56,ybQV8joopvU1_gG2RwLRog,1/6/2018,1 star rating,"Just ordered delivery from this establishment because of the great reviews. Speedy delivery and whatnot it tasted great until I looked at a piece of chicken I was about to eat and saw a maggot stuck to my chicken... yes A MAGGOT on my general tso's chicken. This place is disgusting DO NOT ORDER FROM HERE DONT EAT HERE UNLESS YOU WANT MAGGOTS IN YOUR TAKEOUT. Also to make it even better the delivery guy came back to give us our money back and we showed him the maggot, he TOUCHED THE MAGGOT gave us the money and ran out."
57,ybQV8joopvU1_gG2RwLRog,1/17/2019,4 star rating,Fried dumplings are very good. Egg roll and French Fries also good. Delivery is quick. The one I got cold sesame noodles they were grainy.
58,ybQV8joopvU1_gG2RwLRog,9/8/2015,5 star rating,"Used to order from Ollie's when it was on Broadway (used to actually be good years ago), but it went downhill and it closed, and Hiro Sushi at Ollie's by Riverside is shit, so I've switched to a few other Chinese joints, namely, Wok City. Oh the wasted years! Food is not only cheaper, but better. And the people are friendlier and seem to actually care about the customer.I love their tofu dishes. The tofu is big and lightly fried (not like the tofu at Empire Szechuan which are little cubes of over-fried soy shit-curds) so the outside is just crispy enough while still being squishy and decadently delicious. They have sesame tofu, but you can ask for, say, General Tso's and orange tofu ('cause it's just the same dish with a different corn syrupy sauce, right?)  Honestly I'd probably be happy to have the General Tso's tofu as my last meal. Also strongly recommend the eggplant with garlic sauce.As another reviewer mentioned, I do applaud them for having some ""American"" dishes as well (e.g., fried chicken, french fries, etc.) They know their customers! (the students of MLK High School and the residents of the nearby projects buildings).This is not a place where you should eat if you want to eat healthy, however, if you want to treat yourself/are stoned and want to munch on some delicious food, and for it to also be cheap 'cause you've already spent a lot of money on pot, then Wok City is the ticket!!! Love you, Wok City!"
59,ybQV8joopvU1_gG2RwLRog,10/20/2019,3 star rating,"This is a no thrill chinese take out. The staff are not super friendly but they are not rude.  This was my experience yesterday.  For some reason I had a long wait for my order. The 2 people who came in after me got their food before me. I was anxious since i had to be somewhere and I only had 30 minutes to eat. The wings were great. The pork fried rice was mostly rice and was lacking in pork. Side story.  This African American man came in while I was waiting and placed an order. I heard him asked for his wings to be well done and chopped up.  The woman behind the counter repeated repeated his order and then told him they don't chop up wings. The man asked again twice and each time the woman nonchalant just told him they don't do that. He paid and went outside. Later his wife came in and said ""u know what turbulent means?"" In a very accusatory tone. No one (staff and customers) said anything since we had no clue where that came from mom did we know she was the wife of the man. Just like her husband, she kept repeating herself.  When she did not get the reaction she wanted, she went in and said ""it means rude!  You were rude to my husband.""  Still no one said anything since we have no idea what she was talking about. Her husband came back inside and asked her what was happening.  She then said it was the second time this happened and she would never come back. She wanted her money back.  The staff gave her the money she requested. As they were walking out, the husband asked if she had counted the money.  If I was her, i would have asked my husband how much he paid and then count the money. Instead she just went back to the counter, laid out the money on the table and said ""$7.50. Oh and ""WE"" people cannot count, right?""  She said that twice.  Mind you thus far no one EXCEPT HER and her husband had said anything. After their departure, staff and customers looked at each other. We were still speechless. I told the staff not to worry about it. That woman clearly have issues.  She was trying to pick a fight. I can't help but feel this couple was just asking for trouble.  You don't walk into MCDonalds and ask for kosher food and call the staff rude if they tell you they don't serve kosher. The staff here were not agitated or disturbed. That is what turbulent REALLY means. She should check the dictionary before trying to bully people. Staff here are not all smiles or warm and fuzzy. But they are not rude.  They didn't even talk back to this woman who was ranting and trying to start a figh"
60,qrncvjkiKN5Z-JC06ygy6A,3/5/2023,5 star rating,"Great ambience, service and food.  We love the dim sum and the flounder pepper soup was delicious!  Ordered an entire Peking duck for 6 of us and it was plenty.  I would come back to try other items on the menu"
61,qrncvjkiKN5Z-JC06ygy6A,11/22/2022,1 star rating,"Went for a business dinner last night at NYC location.  Was looking forward to this for several weeks.  What a letdown.Despite the opulence of the building and striking design, everything else was very very very mediocre.Service was slow and highly disorganized, had to ask multiple times for basics such as towels for hands and forks for some of the guests.   Couldn't even tell who was our actual server.  Best part was a very efficient and courteous bus staffer.Sauces were sparse and drink service was exceptionally slow and spotty.  Food lacked flavor or pizazz.  The duck presentation was nice aesthetically but otherwise unspectacular.Food was decent, nothing to rave about for the price point.  Oh, and want a refill on soft drink? Thats a full charge of $8 every time.  Seriously?  Who does that?  $56 for Diet Coke?  This practice is criminal.Highlight of night is that fire alarm was pulled during meal.  Was going off for 10 minutes and nobody moved...for the hassle we got some dessert wine but overall I'd not return here even if someone else paying.  $700+ out the door for 4 people and still hungry and annoyed after a subpar experience.  If you have other options for higher end Chinese food, take them."
62,qrncvjkiKN5Z-JC06ygy6A,5/5/2022,3 star rating,"The restaurant itself is beautiful, with a very speakeasy-like vibe. The food was pretty good, but not better than any other good $$ Chinese spot. I think the portions were small for the price, but not unreasonable. The service was alright but unimpressive. If you're wondering what to get, I recommend the duck and the crab."
63,qrncvjkiKN5Z-JC06ygy6A,4/6/2022,4 star rating,"Superb ambience... Instagram worthy. Clean, beautiful and very Newyork. To be fair we only visited this place for drinks and appetizers so my review is limited to that.None of their cocktails caught my fancy so the bar tender made me my favorite mezcal cocktail.The rim had Sichuan pepper seasoning and I practically lost sense in my tastebud so be careful of that. Loved the drink though, didn't know mezcal and passion fruit makes a great pair.We ordered lobster dumplings as appetizers. $22 for three pieces is pretty steep but the dumplings are of superior quality, melt in the mouth texture and delicious. I wish we could have stayed longer but then we had dinner reservations elsewhere. This place is so eye catching that it definitely deserves a revisit."
64,qrncvjkiKN5Z-JC06ygy6A,1/15/2023,5 star rating,"Simply amazing. We were a party of 3 celebrating a birthday and the ambiance was amazing. Our reservation was for 6:30pm and there was a good amount of people already having dinner. Around 7:45pm the lights dimmed and there is soft music playing in the background, a good mix of tunes. For food, we had the spring rolls, half Peking Duck, Dan Dan noodles, and waygu dumplings. 10/10 across the board. Everything was flavorful and fresh. We all shared the dishes and it was more than enough! So so good. Terence was an attentive and amazing server, very polite and friendly. Would highly recommend coming to anyone in the area."
65,qrncvjkiKN5Z-JC06ygy6A,2/25/2022,4 star rating,"My friend and I had dinner here recently.The cocktail menu is creative, and our drinks came out right away. We both enjoyed the Comfortably Numb, which had cool presentation with a chili pepper balancing on the edge of the coupe. Just maybe do not try to drink that part! There were some spotty elements to the service. For example, no one wiping our table for a while when we were between courses (and had a crumb situation going on) and seeing the next table over getting bumped into a couple of times by staff. However, everything tasted good. The Dim Sum dumpling platter was enjoyable, pretty, and perfect to share. We also really liked the veggie fried rice. However, the traditional duck was a bit fatty, and the second course of the duck was a bit of an odd presentation. (Personally, I feel that Redfarm's duck is better.) The room itself is beautiful with soaring, high ceilings. A mostly nice experience, but with a few things that did not quite feel like fine dining to merit the price tag."
66,qrncvjkiKN5Z-JC06ygy6A,10/6/2022,2 star rating,Food was all mediocre. Only two that stood out were the dimsum platter and the wagyu beef dumpling. Also really overpriced for what it is.
