,id,time,rating,comment
25,9dqJrTzx0GvBNb-J0VyeGg,11/6/2019,4 star rating,"I miss the Union Square branch (the roominess of space!) but now they opened a branch right by 23rd street.  It's still fairly new, the service consistency is not there... yet. I've been here quite a few times during the breakfast hours. I love their pastry and cakes, it's lighter than the usual American cafes (lighter in sugar). Process at Paris Baguette: Upon entering, pick up your tray, lay down a parchment paper, pick up a pair of tongs and begin selecting your treats! I would often buy a good 5-7 items for my team.Some staff would individually wrap the pastry, which is great because someone on my team is allergic to nuts. This would prevent cross contamination.  However, literally the next day, another staff would just pick the pastry up with the wax/parchment paper and put them all together into a paper bag.  When that happened, I had to buy another pastry but asked it be separated. Then there's one time, when a staffer misheard what I ordered and overcharged me - but thankfully, her manager was able to correct and refund my card. I welcome having a lighter yet delicious option, as opposed to their friend next door (chick-FIL-a) with a food coma induced type breakfast.  Enjoy!! #eatwelltraveloften"
26,9dqJrTzx0GvBNb-J0VyeGg,9/14/2020,5 star rating,"I love Paris baguette and I got all my family hooked on it too. My go to spots for cakes, they are not too sweet and always taste fresh. All their fruit cakes are delicious. They are also not that pricey. If I could give it 10 stars I would. Blueberry chiffon cake is so good and so is the chocolate ganache."
27,9dqJrTzx0GvBNb-J0VyeGg,10/23/2022,3 star rating,"I love this place I really do, but let's start off with the service. Extremely slow there's only one person behind the cashier making 10 different orders. A Coffee that should take me the most 5mins to pick up requires 25mins. I would love to give it 5 stars because of the amazing pastries & coffee but the service is horrible."
28,9dqJrTzx0GvBNb-J0VyeGg,9/19/2019,4 star rating,"Just opened! Love the new design of PB. This is definitely a design upgrade that was done well. Plenty of space, tons of seating, easy queue setup, good lighting. Surprised that they don't have Apple Pay! Staff is friendly and service is quick!Had the breakfast croissant sandwich and thoroughly enjoyed it! The croissant was perfectly flaky and buttery, as I'd hoped. Will definitely be back! This would be a nice place to get some work done on my laptop or read a book."
29,9dqJrTzx0GvBNb-J0VyeGg,12/26/2021,1 star rating,"Terrible customer service. That little dude behind the counter was sassy, unfriendly, and should be trained properly. He clearly hates his job, so why don't you get him out of misery and fire him."
30,dNFsMw-z3Vsa5TbJd9Q4Ew,12/27/2022,3 star rating,I've been wanting to try this place for a while but I was disappointed.  They only had holiday themed drinks on the menu.  I'm sure they can also make regular drinks but I didn't ask.  I got the big apple but it was super water downed and I couldn't taste anything except melted ice so I wasn't a huge fan.
31,dNFsMw-z3Vsa5TbJd9Q4Ew,4/29/2022,4 star rating,"I've now been here a handful of times. This seems to be the perfect go to spot after visiting the Moma/ watching films at the Moma that screen late in the evening. The vibe feels like an elevated dive bar with caricatures of famous people on the walls. They also have space in the back that can be reserved and used for private events.Everything here is just right. They stay open late. The cocktails are pretty good and strong: I had the margarita, whiskey sour and a vodka tonic. The short rib sliders are my go to and they never disappoint- full of flavor and juicy patties. The service is friendly and attentive. It can be a bit difficult to ha e conversations as the music is pretty loud but all in all it's a great vibe."
32,dNFsMw-z3Vsa5TbJd9Q4Ew,10/6/2022,5 star rating,"This is one of my go to places for Friday after work! The tacos are so yummy! I highly recommend them. Everyone who works at Faces is kind and friendly. If you have a chance visit the back, it is elegant and cozy with a fireplace. Great music!Great place!"
33,dNFsMw-z3Vsa5TbJd9Q4Ew,4/24/2022,5 star rating,"Jane is an amazing bartender. She legit had the place humming!! Our drinks were perfect and she was ensuring everyone was pleased with their drinks. Love the back bar for a potential larger party. Great vibes and fun in an area that is over run by pubs. Love the artwork and photos, made for great conversations!!"
34,dNFsMw-z3Vsa5TbJd9Q4Ew,10/31/2021,2 star rating,"Underwhelmed with the entire experience (other than their fun Halloween decor).  Went for a business discussion and they sat us at a table in the back with uneven seat heights. This is definitely bar atmosphere and bar food - don't expect anything more than below average.We got the slider sampler, fried shrimp, and mozzarella balls to share. I had a caprese salad for dinner (which was doused in dressing). None of the food met my expectations."
35,dNFsMw-z3Vsa5TbJd9Q4Ew,8/10/2022,4 star rating,"I had the opportunity to come here for a tasting event with friends for lunch on a Sunday. A reservation had been made for us before but when we walked in there was only one other person at the restaurant! Given that it has a more American sports bar vibe I could understand why it might not be someones first choice but if you're in the midtown area and looking for some common fare vibes this is definitely an option. We were seated when we arrived and given menus to look over to choose our main dishes. The server brought us out several of their house cocktails which were all flavorful and strong (which we liked). We got an order of burger sliders, wings, and onion rings for our appetizers. For the main I went with the chicken club sandwich which was super tasty! It also came with a hefty side of fries but you can choose from a said salad or onion rings as well. Overall a good dining experience to go with friends or grab casual drinks at the bar!"
36,dNFsMw-z3Vsa5TbJd9Q4Ew,9/10/2022,3 star rating,Stopped in here late at night around 11 PM. Ordered a salad side of fries and pretzel bites. A large Bluemoon the slice of orange. We staff was friendly ambience was lovely great recommendation from the bouncer at the Celtic pub. Definitely would go back it's quaint cozy just enough people to make it New York City and not  to many people you can enjoy your meal.
37,dNFsMw-z3Vsa5TbJd9Q4Ew,1/29/2023,5 star rating,This place has a very comfy vibe sit in back by fireplace very nice service was quick food is good no complaints drinks where strong
38,dNFsMw-z3Vsa5TbJd9Q4Ew,12/27/2022,5 star rating,"Quality, service, atmosphere and value were all there! Above average even! Definitely better than the hotel restaurant or bar in either direction. *insider tip - seasoning on the fries is sooo addicting!"
39,dNFsMw-z3Vsa5TbJd9Q4Ew,6/13/2022,5 star rating,"We sought out another happy hour place after a previous mediocre experience. I'm glad my Girlfriend found this place. A great selection of draft and bottle beer on Happy Hour and great appetizers. We had the mini tacos and quesadillas. Excellent. Our waitress, Jayne, was extremely attentive and friendly. This is a place we'll return to as we visit Manhattan."
40,M2AfRLalBLSoj8WBxCtbZw,7/28/2019,4 star rating,Great place to grab coffee at a reasonable price. Cute Small outside and inside seating area. They serve cupcakes cookies and other pastries which looked really good but I would definitely stop by for iced coffee again. They do have an almond milk option.
41,M2AfRLalBLSoj8WBxCtbZw,1/9/2020,1 star rating,"I got here a little early on a weekday morning. They open at 6 and I got there at 5:55 and asked if they're open yet. The man opening on 01/09/20 said only coffee for now so I asked if he will have vanilla chai at 6. He assured me, ""yes 6 o clock"" so I went back into the car to give him some more time to set up. I came in again around 6:03 and he proceeded to give me attitude and say ""you think I'll have it ready this early ??????? It takes 30 minutes the machine isn't working"" even though he's the one who told me he will have it at 6. A vanilla chai is made by mixing a powder and milk together....what machine isn't working?????? Even if there was an misunderstanding he did not have to be rude about it and even GET IN MY FACE with attitude. What kind of customer service is that????? I left my house so early to give them business because I genuinely enjoyed their vanilla chai but given this mans attitude I'd rather go to the Starbucks across the street. Good job ruining someone's morning Connecticut Muffin!!!"
42,M2AfRLalBLSoj8WBxCtbZw,3/7/2020,1 star rating,"Expensive, bad service, average food. Probably the worst service I've experienced at a cafe. Also got Irritated when I didn't hear what she asked me lol. Would've given no stars if I could.  The matcha latte was okay, not worth the price."
43,M2AfRLalBLSoj8WBxCtbZw,6/12/2016,1 star rating,"Worst muffins I've ever had in my entire life. Blueberry was the consistency of a dish sponge and tasteless while the corn muffin was also tasteless and dry as a bone.  Furthermore, I asked for nitro coffee and without advising me that they were out of nitro, server just gave me regular iced coffee.  Overall I'd rather go hungry than eat breakfast from here ever ever ever again. Nine thumbs down!I have to update because i went back yesterday while waiting for street cleaning to be over and purchased what was labeled a ""pumpkin muffin"" before i left i asked ""does this have nuts"" because it's weird for a pumpkin muffin to have nuts and also there was nothing to identify it had nuts and the woman behind the counter replied "" of course it has walnuts, pumpkin ALWAYS has nuts"". As if pumpkin muffins having nuts is a hard known fact taught in school since kindergarten. (Side note it's not) So I commented back ""oh i'm allergic it should really be stated"" where the woman reiterated that ""pumpkin always has nuts"". So i'm not sure if she comes from a different world where it's taught PUMPKIN MUFFINS ALWAYS HAVE NUTS but this place doesn't give proper allergy warning and thats a semi serious thing."
44,M2AfRLalBLSoj8WBxCtbZw,10/5/2019,1 star rating,"Terrible service, rude cashier with an attitude who's trying to do thousand things at the same time, but none of them is done properly and as a cherry on a pie, because of the above - the slowest line ever. Go there if you want to kill your morning mood. Never again!"
45,M2AfRLalBLSoj8WBxCtbZw,1/13/2020,1 star rating,Had the most God-awful cappuccino here. I had forgotten that coffee could be so bad. How does a place like this stay in business? Do better.
46,M2AfRLalBLSoj8WBxCtbZw,10/8/2019,1 star rating,Just had the worst service by a woman behind the counter. I assume she's the owner because she should fired. The foods not good enough to put up with that attitude. There's a million other places I'm happy to take my business to. Screw this place! If you hate working there so much find another job!
47,M2AfRLalBLSoj8WBxCtbZw,1/12/2018,1 star rating,They have great pastries but their coffee is terrible... I've given him several chances and ordered cappuccinos with different kinds of milk and they all taste horrid. Definitely not coming back unless I want a muffin.
48,M2AfRLalBLSoj8WBxCtbZw,10/9/2009,2 star rating,"It looked like a nice little spot to sit in the window and watch people walk by, but appearances can be deceiving. Issues:1. When I handed the guy a $20, he looked at me like I destroyed all his hopes and dreams and/or murdered his children and groaned, ""Don't you have anything smaller?"" 2. The music is more Top 40 Club than Relaxing Coffee Shop. Does anyone else hate that Black Eyed Peas song? Tonight very well may be a good night, as long as I don't hear this song again. Mazel Tov.3. It is HOT in here. I bought a cup of tea so I could sit down and get a little work done, but even with the door wide open in jacket weather, after 10 minutes I was sweating and had to leave.4. This one is my own fault, as I should have known better. Sitting in a coffee shop across from a school in Park Slope around 3 pm... No, no...that's my laptop, little guy. Please wipe your cream cheese on your mother, not me."
49,M2AfRLalBLSoj8WBxCtbZw,3/20/2019,1 star rating,I'm giving this establishment 1 star for sanitary reasons. The woman who was preparing food with her gloves on was also handling money with gloves and never changed her gloves. She went right back to cutting peppers with the same dirty gloves she handled money with!
50,ybQV8joopvU1_gG2RwLRog,5/16/2021,5 star rating,"Someone tell me ifthere is any place where I can get freshly (made-after-order) prepared meal for about $10 in this part of town (Upper West Side)?This place is a small business where staff work hard to cook multiple phone and in-person orders. I waited about 10 minutes for my Combination Meal and I was not in a rush.The male cashier was super nice. I just got overall positive and good vibes from this place. Perhaps it's because of the delicious food, or the nice staff, or home-y/cozy environment, but yes, I highly recommend for their food. Not a greasy food galore like other Chinese food places but a veggie plenty entree type of place.The Combo is perfect for 1 person. My order came with one huge veggie egg roll, fried rice, and my entree which was Szechuan Beef! I paid $10 in cash.CASH ONLY!"
51,ybQV8joopvU1_gG2RwLRog,11/29/2021,4 star rating,This is what I want when I am looking for classic NYC Chinese take out food. Consistently delicious with great lunch deals.
52,ybQV8joopvU1_gG2RwLRog,11/28/2021,1 star rating,If I could I would give zero stars.  For several years I wanted to try this place as we live nearby.  The food was inedible.  The quality of the chicken and beef was terrible
53,ybQV8joopvU1_gG2RwLRog,3/1/2022,1 star rating,Today we found melted plastic coating a piece of the fried chicken we ordered. My 10 yr old son ate it because it was melted over the chicken and he eventually spat it out. I'm hope he doesn't get sick.
54,ybQV8joopvU1_gG2RwLRog,11/1/2019,3 star rating,"This is what comes to mind when you think of that chinese place that sells Sesame chicken and egg rolls all day. Small, greasy, and cash only. For the area you are limited with options, so yhey get alot of business, but the food is nothing special. Will fill you up if you need a ""chinese"" food fix."
55,ybQV8joopvU1_gG2RwLRog,10/8/2021,3 star rating,"Ok, so....it is what it is. A NYC upper Westside side stable for inexpensive Chinese food.  We found the food fresh and quick. Given the numerous locals who eat here for the weekend meal it should not surprise you.  It is great no, is it a greasy mess hell no, it is what it is for a neighborhood that has seen food prices skyrocket."
56,ybQV8joopvU1_gG2RwLRog,5/20/2021,2 star rating,"Very rude, if you are a person of color prepare to be treated differently than our Caucasian counter parts. Our money is less green then theirs in the eyes of wok city... Food is great but the treatment to their customers depends on your skin color."
57,ybQV8joopvU1_gG2RwLRog,8/14/2022,4 star rating,"i had their lunch special and got general tso's chicken, which i think is 8.75. great price, big portions, and it was prepared really quickly. i prefer dark meat and i think they use white meat, but it's really tasty. really hits the spot when i hanger for american chinese"
58,ybQV8joopvU1_gG2RwLRog,6/8/2021,3 star rating,If you're looking for a Chinese food that taste good that you won't regret buying and give you an upset stomach here's a place to go. Prices might be a little high but that's due to being in the city. Customer service I will give them two stars they are very selfish when it comes to giving sauce And free sodas even if you deserve it. Also sometimes check your wings they like to short people. Delivery is impeccable they will be there in great timing and Food will be still be hot.
59,ybQV8joopvU1_gG2RwLRog,10/28/2021,5 star rating,"Consistent, can't complain about the quality relative to the price.  Good addition to the area."
60,qrncvjkiKN5Z-JC06ygy6A,2/26/2023,5 star rating,Food 10/10 except the fried rice had no flavor but just pour some soy sauce on it and you will be fine.Service 10/10 everyone was exceptionally welcomingAmbience 10/10 absolutely beautiful! It's like a hidden gem ! 100% recommend and it's reasonably priced too
61,qrncvjkiKN5Z-JC06ygy6A,11/5/2022,3 star rating,"Heard about this flaming Peking duck, so definitely had to give it a try.   Went online booked it a month in advance and was very excited, until I saw the total price.  The whole experience I guess could be summed up, in an advertisement I saw.  Authentic Asian food American style...LOLThe restaurant itself is situated in a the Bloomberg building which gives it a certain level of luxury I guess. The flaming duck experience fell a little flat.  The chef cutting the duck was  not interested at all.  Now if you are selling a gimmick experience and charging a sizable premium, I would have hope to have some type of an interaction with the guests.   Obviously we were filming this , but that should be expected.  Now for the food.The  duck itself was under seasoned and oily from the oil used to put it on fire.  The skin was crispy but had little to no flavor. I would say skip the flame and just get the regular duck.  You won't miss anything.Ordered the Waygu beef rolls and again, disappointed.  They tasted more like beef jerky with no seasoning, yet cost $45.  I don't mind the price but what was done to that high quality beef should not have been allowed.Had the Dan Dan noodles and these were very good.  A bit on the soup side, but the flavor was on point.Ordered the green beans with chopped meat.  As long as you eat the beans, they were fine , but the meat was way over salted.We didn't have any drinks, so really can't speak to that.The staff was very friendly and helpful.  Our waitress was very honest with us and provided excellent recommendations.Overall I would say this is a social media restaurant if you want to impress a date, take food pictures or bring someone from out of town.If you are looking for real authentic Asian cuisine, NY. Has plenty to offer, with awards and lower price points.  In my opinion this restaurant isn't winning any awards anytime soon."
62,qrncvjkiKN5Z-JC06ygy6A,1/20/2023,5 star rating,"My husband surprised me for date night here at Hutong with the flaming duck special and.. wow. Hands down one of the best peking ducks I have ever had. Don't get me wrong, you definitely pay a pretty penny for the dish but it's 100% worth it. Already figuring out who I want to bring here next.The duck itself is prepared two ways- first classic sliced and then the carcass is taken back to the kitchen and made into a stir fry with green beans. The stir fry was nothing to write home about, almost wish it was tossed into a fried rice instead but we ate it regardless. The slices of duck from the first cut are perfectly cooked, juicy and pure perfection. It comes with these crepe like pancakes as well as cucumber, papaya, scallion, hoisin and a honey mustard. We tried all of these toppings and everything was delicious. Other things we ordered were the spicy pork soup dumplings which were delicious and well made. Soup inside was great. We preferred these over the iberico dumplings. The chinese broccoli was delicious, very fresh and well prepared. We also ordered the pork belly special which was amazing as well.For dessert we got the bao which was decent but the soy milk ice cream was a bit odd. The childhood dessert was our favorite of the two. Will be back"
63,qrncvjkiKN5Z-JC06ygy6A,10/1/2022,5 star rating,"Renowned for their flaming Peking duck, we couldn't give up such an opportunity during our New York visit. The Flaming Duck only has five RSVPs per night bookable two weeks in advance. Price for a whole flaming duck is $125 comparable to their regular Roasted Peking Duck for $112.-----Flaming Duck: served in two stages. First stage served with pancakes and second stage served in a lettuce leaf cup ($125).The duck is air-dried for 36 hours and roasted for 40 minutes before set on fire with Chinese rose wine and rum on a table right in front of you. It is then hand-carved to be served with steamed pancakes and an accompaniment of shredded spring onions, cucumber, and interestingly papaya.Finest roast duck that we have ever eaten. The live fire made the duck skin extra crispy. Slices were glistening with the perfect ratio of fat underneath the skin and meat that was the most tender that I ever had for duck. It was already perfect by itself, and wrapping in the pancakes just made it even tastier.Once finished, the second stage is served where a portion of the leftover meat is stir-fried with green beans to be eaten with fresh lettuce leaf cups. The stir-fry had good flavor and balanced nicely with the crisp lettuce.-----Calamari Flowers (小拌鮮魷魚花): tender squid in Sichuan peppercorn and chili oil ($21).A simple, cold dish that was good to start with while waiting for the duck. Squid was chewy and was not that spicy.-----Bao & Soy Milk (包子和豆浆): white sesame Chantilly, salted caramel, sesame cake, praline, soy milk ice cream ($17).What a fun and creative take on a dessert. The bao has a white chocolate shell filled with white sesame mousse as the ""dough"" and caramel as the ""filling"" for the bun. Soy milk ice cream was refreshing too.-----Childhood (童年): vanilla riz au lait, dark maple granola, butterscotch, finger lime, genmai ice cream ($16).Presentation was not as pretty, but we liked this dessert more due to its uniqueness: soft rice pudding topped with juicy beads of caviar limes, next to a scoop of Japanese brown rice green tea ice cream topped with crunchy pieces of granola, sitting on top of a puddle of caramel sauce. I especially liked the flavor of the tea in the ice cream.-----The restaurant is elegant and spacious with upstairs serving as a private dining space. Written dress code is elegant casual and uptown chic, but I saw customers in plain shirts and sneakers. Service was attentive and food came in a timely manner. Guest Wi-Fi is available."
64,qrncvjkiKN5Z-JC06ygy6A,1/11/2023,3 star rating,"It's not bad. I really want to make that clear. But it does feel generic. It has an air of trying too hard on atmosphere, but not executing on the staff or the food. No desire to go back, but nothing went terribly wrong either.It's just middle of the pack mediocre. Like a high dollar PF Changs."
65,qrncvjkiKN5Z-JC06ygy6A,3/30/2023,5 star rating,"Everytime I visit, I must order 2 dishes: Ma La Chilli Prawns and Red Lantern. So good! Love the ambiance as well."
66,qrncvjkiKN5Z-JC06ygy6A,7/19/2022,3 star rating,"Save your money and go elsewhere :(The food was good but the portions were tiny. The price came to around $60-70 each person before drinks. The drinks sounded very interesting but both were very watered down.I was mostly impressed by any dish with chilli.If you come here for the special duck, you gotta reserve that at least 24 hours beforehand. Otherwise you can still get the half duck that is on the menu. The duck tasted great but so many other places can do the same for less. So in all seriousness save your money and go elsewhere."
67,qrncvjkiKN5Z-JC06ygy6A,9/5/2022,5 star rating,"Went here for a late dinner at around 9:45pm on a Saturday. Ordered the Comfortably Numb cocktail and I was extremely impressed. It started off ""comfortably"" with the lychee and honey notes, but the Sichuan peppercorn gradually kicked in and actually gave the ""numb"" feeling to your lips without the spiciness. The shrimp spring rolls were crispy and juicy. The soup dumpling was okay. The Peking duck was very impressive as well - even compared to many restaurants in China or Hong Kong it has very high quality. Nice skin to meat ratio and smells so rich of duck oil. The second part of the Peking duck was also very well flavored and well balanced with the lettuce. The Chef fried rice was also very flavorful and act as a great filling end of the dinner."
68,qrncvjkiKN5Z-JC06ygy6A,7/12/2022,4 star rating,"One of my favorite Chinese restaurants in the city. Each dish is beautifully made and delicious. I would recommend coming with a group of friends so you can try as many dishes as possible.Although the dimsum dishes were slightly different from traditional, I think that's what makes Hutong different. You are paying for the experience, ambiance and quality. Definitely get the peking duck (was devoured before I can even get a picture), Yu Xiang Crispy Pork Dumplings, wagyu beef mille feuille and the soft shell crab (red lantern)"
69,qrncvjkiKN5Z-JC06ygy6A,7/23/2022,5 star rating,Culinary art!Service with a flair!From start to finish - Chinese food like you never had before....Get the duck!
70,vpkTNjq9dRh9rT3Nh0pe-A,8/24/2022,4 star rating,"Nolita Pizza is a staple of east village lifestyle. It's a cornerstone of the neighborhood and somewhere people from all walks of life can congregate for a quality slice of pizza. Without stating the obvious, it's a must try when you are in the neighborhood."
71,vpkTNjq9dRh9rT3Nh0pe-A,2/27/2023,5 star rating,My cousins from out of town were visiting and we walked in and ordered 3 slices and the shop was a well oiled machine on a Saturday afternoon. The outside seating was greatly appreciated with trash cans close by. Delicious hot thin crust cheesy pizza.
72,vpkTNjq9dRh9rT3Nh0pe-A,4/14/2023,1 star rating,"Placed a delivery order for a large pepperoni pie.... tried to eat a slice, imediatly ordered another pizza from Bens. I'm furious at this gross cardboard crust, I was SO hungry and am still willing to wait another hour for new pizza. Jesus Chirst, so grump rn, how do they serve this?ALSO warm DC and took 1.5 hours to deliver in SoHo-So Annoyed"
