,id,time,rating,comment
10,LyCE268_fz_MAZieFZY1lA,6/13/2022,4 star rating,"it was good but the prices have gone sky high.  Can't blame the restaurant as all prices for food whether bought to cook at home or for eating out have greatly  increased.  Hello, inflation.WhIle the prices are now higher at this restaurant and the portions smaller, the quality of the food has not decreased and the service remains excellent."
11,LyCE268_fz_MAZieFZY1lA,6/26/2022,2 star rating,Sweet waitress but the food is terrible and really overpriced. 2 insanely greasy/oily chicken burritos for $20 each and the smallest portion of guac for $16 ‍
12,LyCE268_fz_MAZieFZY1lA,10/24/2022,2 star rating,Way overpriced - $20 for the worst enchiladas I've ever had. Service was good but not enough to make up for the food quality and price.
13,LyCE268_fz_MAZieFZY1lA,12/14/2019,4 star rating,"Four solid stars for this long lasting downtown institution. I remember going to this place in high school with hopes of somehow sneaking past the bouncer to head upstairs to the lounge. They are pretty stringent with their carding process so I never did get to live out that dream until adulthood.Nonetheless, the upstairs lounge is also where the bathrooms are located so you can always scope out the scene that way if you'd like. The lounge offers dancing, hookah and drinks. If that's not your scene, grab a table in the dining room and eat some average Mexican-American fare perhaps paired with a pitcher of their Sangria or Margaritas. Whatever your libation, know that it will be strong. Service is super efficient and friendly.  You can't really go wrong if you're in the area and want a laid back atmosphere for casual fun times."
14,LyCE268_fz_MAZieFZY1lA,7/25/2021,3 star rating,"This is what the restaurant considers as ""Nachos"" $9 but hey at least they served it with a fresh cucumber! Make sure to savor every bite mmm"
15,LyCE268_fz_MAZieFZY1lA,7/3/2021,3 star rating,"We ordered a quesadillas which came with rice and beans (very, I mean very small portions) we also ordered guacamole with chips and a steak Fajita plate. The food was ok. The drinks are strong if that's what your looking for at $12-$17 you get your money's worth. The top floor is the party seen, but be safe up there! It gets super crowded, no mask and it's impossible to social distance in this place. Oh, and one very small restroom which is crazy since they have outdoor dining, first floor indoor dining and top floor bar and dance floor."
16,LyCE268_fz_MAZieFZY1lA,8/9/2020,4 star rating,"I have been here numerous times since 2006. I've never been here regularly. It always seems to be a couple years in between visits. But it's been consistently solid. I'm not gonna tell you the food is amazing, but it's definitely good. It's really a good spot for any occasion. Great for dining with friends or a date. Love the vibes. Favorite spot is the rooftop patio area. It's enclosed, so you can be seated there in the winter as well. Was just there a couple of weeks ago for covid outdoor dining. They have a good seating situation. Definitely worth the visit for Mexican food in the area."
17,LyCE268_fz_MAZieFZY1lA,1/11/2022,5 star rating,"Tuesday, January 11, 2022 party of 2 for Lunch.We walked in and were met at the door by Jesus who was very patient since it was freezing cold and took us a minute to take out our vax card and ids.We were originally sat at a 2 topper but, moved to a 4 topper because of the amount of food we ordered.Margarita on the rocks rimmed with Tajin. Nice and strong and made well.Guacamole was super fresh with great texture and flavor. Nice portion for the price.Warm tortilla chip are always awesome.SALSA was fresh with tons of flavor and a hint of heat.Loade Nachos with chicken huge portion with layers of flavors and ingredients.Pernil plate with rice and beans served with salad. This was amazing portion wise and flavor wise.We swore someone's ABUELITA was cooking in the kitchen.Service was attentive without being intrusive. We sat as long as we wanted and were never rushed out.Definitely, added to our dine out rotation."
18,LyCE268_fz_MAZieFZY1lA,9/4/2022,5 star rating,It was a pleasant experience with great service and lots of delicious food.  Drinks were delicious as well. I highly recommend this place
19,LyCE268_fz_MAZieFZY1lA,5/17/2021,3 star rating,"Strong margs and tasty tacos and Fajitas. Not bad if that's what you are looking for, but it was not anything special as a restaurant."
20,rPXlTqHLYKcXyADOeqzwbg,8/9/2016,1 star rating,I come here every morning since its very close to where I attend class.  The lady behind the counter is extremely rude on multiple occasions.  I realize that service doesn't have to always be good but there's one lady who always have a very rude tone with the customer.  There's too much to write about the various incidents but I hope Starbucks can see this post and take action to investigate.  I would hate to not come here to get my coffee every morning.
21,rPXlTqHLYKcXyADOeqzwbg,2/21/2019,4 star rating,The most jolly Starbucks i've ever been to. Getting served by Robert was an experience on itself!
22,rPXlTqHLYKcXyADOeqzwbg,6/27/2016,3 star rating,Whats not to like about Sbux? acái refresher sub water with coconut milk. Its addictive...
23,rPXlTqHLYKcXyADOeqzwbg,4/25/2012,4 star rating,"Nice location, and friendly staff. The girl put ice in my chocolate milk (really, woman??!!) but then she was nice about it when I asked her to change it. The plump guy at the counter, was super shocked when I asked is they had a veggie sandwich without eggs even - as if those things cannot exist.. As I had imagined, there wasn't such a thing int he Starbucks dictionary, but I'm grateful to the guy for NOT staring at me like an alien who asked for a human blood smoothie or something..lol!Love the proximity of this place to my office.. will be back for my choc milk and hopefully they will remember it takes NO ICE!"
24,rPXlTqHLYKcXyADOeqzwbg,6/30/2016,3 star rating,"People were decent & fast wifi.But...Floor was very dirty, & the strawberry smoothie was flavorless."
25,rPXlTqHLYKcXyADOeqzwbg,10/12/2016,1 star rating,"Not generally someone who demands smiley customer service, but holy moly I had the rudest two people ring up the order and make my drink. It felt like I was ruining their day just by being there. Continued to watch them huff and puff about every other customer so at least I know it's not just me!"
26,rPXlTqHLYKcXyADOeqzwbg,6/20/2016,1 star rating,Ana the barista is very rude and b*tchy not friendly at all and does not make the beverages very good at all. I went to get a new drink because she made it very bitter. She had a completely dismissive and rude attitude when I requested a new drink. I never go to that specific one anymore.
27,rPXlTqHLYKcXyADOeqzwbg,1/21/2018,2 star rating,"Starbucks is Starbucks no matter where you go. There is consistency is tastes and flavors so it comes down to service. This particular one, the people were nice enough, but even in the slow down time, they forgot my order twice and I had to remind them about my food and drink since people were just standing around and talking and not multitasking. Maybe it's that I'm used to getting Starbucks in other parts of the city where people are able to handle both."
28,rPXlTqHLYKcXyADOeqzwbg,9/10/2013,2 star rating,"The slowest Starbucks I have ever been to.I typically hate Starbucks so the fact that my coworkers like it and I was in need of a walk and decided to go and get some coffee for the office made me 1) angry because it's Starbucks and 2) okay feeling because it meant I got to take a walk.  When I arrived, the line was already beginning to go out the door....At 4PM.  I stood in line, tapped my foot, and waited and waited until it was finally my turn.  The barista was okay but the person handling the register needs to learn to swipe cards faster and give back change quicker than counting one penny at a time.  Verrrry slow which is verrrry bad when you need to get back to work.  Good thing I'm not a fan of burnt coffee."
29,rPXlTqHLYKcXyADOeqzwbg,8/24/2019,1 star rating,"Very Disappointed and insulting staff member!!!Staff (Young woman) collected my money for a small iced caramel coffee with almond milk.  Two women were standing at the side of the counter (not on the line) and were confused about what to purchase. They asked the staff (young woman )a question. Staff (young woman) proceeded to speak with the women. I stood there for a while watching the scene as she spoke because she was so engrossed in the conversation that she did not seem to realized I ordered.I said, ""can you please make my drink I have to go."" She went over and poured milk into the cup, and the next thing I saw was her (staff member) speaking to the women again. I said, ""can I please get a refund."" Staff (young woman) did not seem to hear me. I walked over to the cash register and asked the young man for a refund. Staff (young woman) called out to the staff (young man) and said ""no don't do it"" while lifting a cup of coffee that she walked over to after I said I wanted a refund. Staff (young woman) walked over to the cash register where I was standing and in my face said to the customers behind me on the line (direct words)- ""if anyone has an attitude like her, please let me know."" I told her that I have to go, and you kept talking to the women. Staff (young woman)- ""I am here by myself"" with a negative tone and some other verbiage as I walked out of the store. I was refunded $5:17 by the (staff) young man and was charged $5.72 by the (young woman). I noticed this at home on my account statement. I will be reaching out to management about this error and lousy customer service."
30,WWHsb35bc_39qSIc1f-pGw,9/14/2017,1 star rating,"Do not ever come here for a smoothie. I came here once for froyo. It was fine. Whatever. Self-service. What can go wrong?But a smoothie?? I asked for a Tropical Mango (mango, pineapple, yogurt) smoothie. I watched the girl place in a few tiny chunks of pineapple and mango into the blender with a splash of some liquid yogurt. You're a freaking froyo location, and you can't even put in... I don't know.. ACTUAL froyo? Then in comes the ice. Oh my lord. She filled that blender to the brim with ice. 90% ice. 10% fruit and liquid yogurt. 100% what the fook. Did I mention, she added a leaf from a spinach. You read that right. LIKE WHERE DID THAT EVEN COME FROM?? She didn't even have the audacity to take it out or whatever. I can't even.I'm so mad. My smoothie wasn't even smooth. It was iced. All I did was chew on ice. I don't even like chewing on ice. This isn't worth $7 wth. I could have just bought an entire bag of ice with that $7 if I wanted to just eat ice."
31,WWHsb35bc_39qSIc1f-pGw,9/27/2019,4 star rating,"Went on a cute little date with my boyfriend here and got taro flavor froyo. It tasted like heaven. It was a bit disappointing​ how they didn't have a lot​ of topping options, I​ really wish they did it would've been bomb, and the place is always packed as hell. a lot​ of people come here and sometimes they don't leave so you just have to either stand there and eat or just do a take out, but other than that the overall experince was amazing and i loved it."
32,WWHsb35bc_39qSIc1f-pGw,7/18/2018,2 star rating,"First off..Racist and prejudice is all I can think of saying because... two girls in the store at register. One was more welcoming when I stepped up close to register and smiled and signaled me to the other girl next to her, but the Russian girl when she came up to register and saw me looked at me like ""I have to take care of you?"" The music is loud for such a small place and she spoke so low, have to think purposely like she didn't really even want to attend to me, and kept looking at me so weirdly. Like a long stare. She looked annoyed to assist me. She didn't even want to give me a kid when I asked for it and looked at me like I was crazy to ask for one. Maybe I didn't need at that moment but what about if I needed later. What would have been a pleasant lunch break and treat, turned into a WTF?! Just for ice cream. :/Secondly the cup was way too expensive. I had a regular vanilla small cup with less than half full ice cream two slices of kiwi and three slices of strawberries and chocolate chips topping like a small spoonful. $9!!!"
33,WWHsb35bc_39qSIc1f-pGw,5/3/2018,5 star rating,"Good quality frozen yogurt with great flavor variety including low sugar, gluten free, non dairy and vegan options. They have a 10 flavor line up which is pretty plentiful compared to most locations. Calorie count per ounce is listed on each flavor description which is important to some people. Good assortment of toppings including at least 4 fresh fruit options."
34,WWHsb35bc_39qSIc1f-pGw,12/23/2017,4 star rating,"This is the closest froyo to me, so I'm a fan. The employees are always nice and never hesitate to offer sample cup, even if it is just one. Not as many options as other places may have, but the standard ones are there plus some extra. The taro froyo is my favorite. They also have a new dark chocolate flavor which is absolutely delicious. I also like the nutella and cookie flavors. Toppings are pretty standard, fruit, lychee, and some chocolate. They have acai bowls that I have been wanting to try. As all Red Mangoes are, the bowl seems to ring up fairly pricey, I can't seem to get my bowl to be under $6 (unless I have zero toppings)."
35,WWHsb35bc_39qSIc1f-pGw,10/30/2017,3 star rating,The frozen yogurt is good. This location has two dairy-free frozen yogurt flavors: blood orange and caramelized pineapple. Both delicious. I love that this location is self serve and part of club mango so you can earn points. Pass on the smoothies though. It's $7 for 16oz and it's mostly ice and flavorless. The service is also eh.
36,WWHsb35bc_39qSIc1f-pGw,1/22/2017,3 star rating,"i LOVE froyo y'all and can eat buckets of these things.red mango is normally one of those joints where they service you -- hate that.like that this particular location is self serve.plenty of flavors with my regular go to's: orginal, pistachio, and pomegranate. yummy creamy goodness. negative two stars for: -not so fresh and limited selection of fruit toppings (perhaps bc it was near closing time?)-awful smell of this place (chalking it up to a nasty concoction of cleaning solution they came up with); gag-worthy"
37,WWHsb35bc_39qSIc1f-pGw,11/3/2019,1 star rating,"Never comming back!I was heading home after a gym session and wanted to get a shake(I love shakes, drinking one almost every day). I usually buy from the street but the guys from 3brothers weren't there. So I decide going into red mango...bad idea. I see they'r prices are double compared to the guys I buy from. Anyway I decide to buy from those rude ass workers who were on duty that day and didn't really wanted to serve me...but I wanted a shake. So finnaly they take my order after 5-6 minutes(preety much if you consider that I was the only one in the ''line''). So the guy starts making my shake. I ask him not to put me ice cause I don't like ice not in drinks not in water and definitely not in shakes. And he gives me half cup of shake. I look at him and say nicely that the cup is half empty. And he says that ''you didn't want ice''. I ask him tofil my cup or give half my money back. And he turns around( meanwhile some customers came in). So basically you guys are selling overpriced ice..."
38,WWHsb35bc_39qSIc1f-pGw,9/19/2020,1 star rating,"We had a very unpleasant experience with someone working there a few minutes ago. We initially bought ice cream there and they charged us double the price (30$ instead of 15$). We noticed the mistake back home called the store to explain the issue to get a 15$ refund as we understand that mistakes happen : the employee who made the mistake was in training so no problem for us as long as the issue is corrected. When we arrived in the store one of the employees was very rude, seemed irritated and was acting as if it was our fault which is perfectly unacceptable..."
39,WWHsb35bc_39qSIc1f-pGw,5/28/2016,2 star rating,Yummy froyo BUT I ordered delivery a large regular and a small Nutella. Both were yummy but upon eating off the top swirl I found both of them hollow. I'm not talking about skimping a little I'm talking about you can see the ridges and stick quarters in the center of both of the cups and the quarters not even touch the froyo which only lined the edge of the cups. I posted photos to show what I'm talking about. Disappointed.
40,dtSIpPFoQDxQ4UwLOD1iUg,8/13/2017,1 star rating,"I've been to many Starbucks around the area, but this one at this precise location is horrible. The barista is so badly educated , and talks to customers as if the customers annoy him and get on his nerves. He does know he is dealing with customers everyday, he has to be courteous and friendly, and know how to treat a customer. I would have told him to be nicer but he is not worth my time. Just wanted to get my drink and leave as soon as possible."
41,dtSIpPFoQDxQ4UwLOD1iUg,11/27/2014,1 star rating,"I love Starbucks, however this Starbucks does not meet my expectation.  I ordered a tall iced vanilla latte.  I literally waited for 40 minutes for my drink which I thought was unacceptable.  When I ask the barista if my drink was next, she gave attitude and said she doesn't know.  Really?  Okay.... I will take my refund and go elsewhere.  Also, the line for this stand is extremely long and annoying.  The cashiers are extremely slow.  It is as if they do not have a care in the world."
42,dtSIpPFoQDxQ4UwLOD1iUg,1/13/2014,3 star rating,Super busy location. Well what do you expect right?! It's in the middle of the mall.  Workers r super friendly. Just hate the long lines.
43,dtSIpPFoQDxQ4UwLOD1iUg,3/20/2011,4 star rating,"This place is on the second floor of Queens Center Mall, I always walked in from 92nd Street entrance and bought my beverages on my way home. The service is always nice and fast, much better than the one next by (in target..)."
44,dtSIpPFoQDxQ4UwLOD1iUg,4/30/2016,2 star rating,"Whenever I get a frap here its just icy, not blended well. I got a birthday frap, its just like icy milk with a touch of flavor. Not good at all."
45,dtSIpPFoQDxQ4UwLOD1iUg,6/26/2011,2 star rating,"This place is just OK. I wish they would make it into its own store or at least have a bigger kiosk. They never have enough workers and there's almost always a line. Some of the employees are friendly, but not all. I've had a few bad experiences there, and the cleanliness of their working environment is very questionable. I would just take the trip to the Dunkin' Donuts that's downstairs and save yourself the time, annoyance and money."
46,dtSIpPFoQDxQ4UwLOD1iUg,12/3/2012,4 star rating,They are very generous with the amount of berrys in the Very Berry Hibiscus...plus the barista was very helpful. My rewards card was running low and she ran me through all the benefits of refilling my card. Very nice of her.
47,dtSIpPFoQDxQ4UwLOD1iUg,8/18/2011,2 star rating,"This is really a review about all Starbucks in general, but I've been to the Rego Park one before.Anyways. I TRIED to quit Dunkin' Donuts for Starbucks. That didn't work out at all. Starbucks is just too trendy and trying to be cool with their ""tall grande venti"" sizes. Why not just call it small medium and large like everyone? Then the prices are ridiculous. I usually ordered a ""tall"" light caramel frappe and it came to almost $5! Last time I went to the Rego Park location, I waited 10 mins for my drink and it was way too watery. Usually most Starbucks I wait 10-15 mins for my frappe. So I'm loyal to DD because I get a small caramel iced latte, pay about 3 dollars for it (even the medium isn't over $4) and I get it in 2 minutes."
48,dtSIpPFoQDxQ4UwLOD1iUg,7/12/2015,3 star rating,"Great location, located middle of the mall. I pass everyday, most workers there know my name. some time i order complicated drinks they still made it very good. everything bagel with cream cheese is really good, but the shaken ice tea in trenta always seem doesnt fill to the top with lot of ice."
49,dtSIpPFoQDxQ4UwLOD1iUg,10/17/2012,4 star rating,Nice to have starbucks coffee in the mall. Atleast we can count on getting the same quality coffee. It could use some more seatings around. I like the near by big window for view.
50,bT6OJ5KtObscHMD5IMNYJA,11/29/2022,1 star rating,Terrible service.  Too many times have gone in there to customers hanging out and talking to cashier.
51,bT6OJ5KtObscHMD5IMNYJA,6/24/2022,1 star rating,"I came into Fitrition to buy wheatgrass shots. It should've been easy and quick. Instead, there were two teenage workers completely ignoring the couple of people waiting for service. They were maskless (in a health store!) and it took a good 15 minutes for them to even acknowledge my presence.The store has a digital menu. The wheatgrass shots are listed as one for $3, two for $5. I asked for two shots and was told it would be $6. I pointed to the menu to show the girl the correct price. She turned around, looked, shrugged, and said it's $6. I walked out.Everyone who works at this store should be fired."
52,bT6OJ5KtObscHMD5IMNYJA,7/22/2022,1 star rating,"The Worst!Arrogant and Entitled idiots work there.   They *MAY* do you a favor and get your order, but then again they may not.  Avoid and save your money and time."
53,bT6OJ5KtObscHMD5IMNYJA,2/12/2021,4 star rating,"I love the values that this place has- focusing on a healthy lifestyle. I did try one of their protein smoothies. What I liked about the smoothie is that it used whole ingredients and I was able to have protein powder that fit my needs of being gluten free, soy free, and lactose free. My issue is the type of protein powder they use....it was NOT good. I'm usually not that picky but it tasted like chalk. Would I go back and try other things on their menu? Absolutely! But, for my GF, LF, and SF people just understand that this might not be the best protein smoothie...Also not sure why there was LOUD music at 9 am (I could barely hear the nice person taking my order)...but it might just be me getting older lol.Customer service is a 10/10 and I will always be a repeat customer when customer service is stellar."
54,bT6OJ5KtObscHMD5IMNYJA,12/12/2020,5 star rating,"I think these are the best tasting açaí bowls ever! I love that they also have other healthy options, banana nut muffin is seriously so delicious. I couldn't believe it was vegan and GF! Highly recommend this place"
55,bT6OJ5KtObscHMD5IMNYJA,1/11/2022,5 star rating,Ordered here through GrubHub ordered a peanut butter acai with granola and bananas . Definitely hit the craving spot for a good acai bowl. Also ordered a bang energy drink but they didn't have it in stock but the note and recommended drink was also good.Thank you to whoever left the note and recommended this new flavor to me.
56,bT6OJ5KtObscHMD5IMNYJA,8/11/2020,3 star rating,First time ordering here. Nice to have a place with healthy foods. Shakes were decent. New avocado toast was underwhelming. Bread from supermarket with a little layer of avocado. Wouldn't mind the $6 price if the quality was good. Other places source freshly made bread for avocado toast. Ordered online and took awhile (over 30 min). Seems like less priority if you order on grub hub.
57,bT6OJ5KtObscHMD5IMNYJA,6/21/2021,1 star rating,"What ever these employees are smoking, please add some of that to my juice next time. You have to be half asleep or on drugs to allow something like this to leave your store. Half foam half juice. I ordered two 24 oz juices and it's not what I got.  I will never order from this place again. Imagine you order a beer and half of that glass ends up being just foam. Pouring is an art, and so is common sense. 2 juices and not one was 24 oz."
58,bT6OJ5KtObscHMD5IMNYJA,3/18/2022,5 star rating,"This place is amazing I come here after almost every workout. I've never had a bad experience with the customer service at the location. There was one time they didn't make my shake right, i didn't complain about it but i mentioned it the next time and the guy behind the counter was very apologetic and made it perfectly the next time and upgraded the size of my drink at no charge for the inconvenience. I will always come here."
59,bT6OJ5KtObscHMD5IMNYJA,8/11/2021,5 star rating,Delicious and plant based diet friendly! Quick and fast service Parking lot is small and usually full
60,si4n0EtvAl3QisVHoKPOuw,4/15/2022,4 star rating,"This is a very small restaurant in Chinatown and it only has 2 tables for larger group (6 people max), so my family of 5 had to wait for awhile to get a table. Their wonton noodle soup was one the best in NYC. The tenderness of the noodle was just right. The size of the wonton was relatively bigger than the other restaurants around. It also had a good amount of shrimp and meat inside the wonton. The food portion was a bit smaller than pre-Covid time. We also ordered the beef Chao Fun and it was great too. It smelled and tasted very good. The beef was not overcooked at all and again they were very generous about the number of beef slices in the dish. The only problem was that the restaurant had limited space between tables. Parking was also an issue."
61,si4n0EtvAl3QisVHoKPOuw,4/4/2022,5 star rating,I have ate here ever since I was a child I'm not sure how old this store is but I do know that changed their location while still keeping their unique dishes! I order beef stew with rice almost every single time without fail and it always takes me back to childhood! The food is super affordable and well made. The servers are emotionless but I dont care since they bring out yummy and delectable dishes! My parents always orders wonton soup to take home for us and I love this place a lot! Even better when you dine in
62,si4n0EtvAl3QisVHoKPOuw,6/15/2022,5 star rating,Again and again this place never disappoints. Today was won ton soup and won ton noodles. Damnnn I couldn't eat another bite I was so full....Off to Grand Central for fresh bread!!
