,id,time,rating,comment
14,huOYFLpe3EQKFeDVoxk6Hw,9/12/2022,4 star rating,"Stumbled across this place on a whim with a girlfriend and I'm so happy I did! VERY cute decor. I got this drink with lavender in it because any time I see a drink on the menu with lavender or pear, I go for it. I don't see it on the online menu, but this drink was as DELICIOUS as I expected it to be. Also, the BONSAI CHICKEN BITES? PERFECTLY crispy on the outside, juicy inside, well seasoned, with a mayo dipping cup on the side, this place secretly knows how to do chicken WELL. And to top it off, the bartenders were SO friendly and personable, this place was just great vibes.I have to come back for more of this chicken and because they also had an Arnold Palmer with iced tea, lemonade, and vodka, which is also one of my favorite drinks. These cocktail makers here got SKILLS."
15,huOYFLpe3EQKFeDVoxk6Hw,2/19/2023,4 star rating,"Drinks are fun. Vibe is fun.  Fried chicken app was a hit, seasoned well with a kewpie Mayo dip. 17$/drink felt a bit steep but they def work to construct those drinks!"
16,huOYFLpe3EQKFeDVoxk6Hw,8/18/2022,4 star rating,Came in for one drink on a Saturday night - cute spot and they were playing the BEST 80s music.Drinks are good. Really enjoyed the mai tai. Good for big groups but you'd probably want to make a reservation. We were a walk-in of 2 and had to stand at the bar. It's pretty loud but that was the vibe. Would come back to try other happy hour deals on weekdays for sure.
17,huOYFLpe3EQKFeDVoxk6Hw,3/17/2023,5 star rating,Entertaining happy hour spot with slightly pricey cocktails and a selective--but appetizing--food menu that all come together as a low key spot for a post shift hangout. $13 a drink. 4.25/5 stars as a happy hour bar.
18,huOYFLpe3EQKFeDVoxk6Hw,9/24/2022,4 star rating,"Cute spot, drinks aren't too expensive for NY either. They also have some specials throughout the week. Would recommend!"
19,huOYFLpe3EQKFeDVoxk6Hw,3/8/2022,4 star rating,"I am loving the vibe here! Think.... tiki bar with a disco ball. Cool x10. I want to bring friends here, dates here, there really is no bad occasion. They have booths, high tops, I've been here a few times on weeknights for after work drink and weekends for after brunch drinks and it's usually never without some crowd. I'd make a reservation if you are looking to get a table, otherwise I believe you can just hang out at the bar no problem. I've only ever had the drinks here but they've always been a hit! I got the Pineapple express with mezcal here on my last visit and plan to get it for the rest of my visits forever... it was so great. I switched it up with a spicy marg for the next round but I just missed my pineapple express. They have a section of their drink menu where they give you all the ingredients, you just pop in what kind of alcohol you'd like. Loved that! You can stick to the same liquor all night and still mix up your cocktail choices. I will come here again and probably again after that. A very cool spot in the west village for sure."
20,t8qu-eZMI7Y71QDIpOqBLA,4/1/2023,4 star rating,"The food is good, the service is outstanding. If I lived here, I would make sure and stop by when I wanted a refresher on feeling good about the human race. Had an omelette and iced coffee. The coffee was actually wrapped in cellophane so it wouldn't spill!  A first!  Come here and you're taken care of. Support this local businesses and you'll feel good about yourself and your community."
21,t8qu-eZMI7Y71QDIpOqBLA,2/15/2023,1 star rating,"I ordered chicken and waffles here and immediately felt sick to my stomach so i thought okay not a big deal but what do you know i start getting extreme pain, feeling nauseous, by mid night im throwing up then my child wakes up throwing up and my whole family got food poisoning from this food. That was my experience.Now lets talk about the food the chicken had hair in it, at first I thought it was mine but more and more hair kept coming out so gross! The oil tasted you and old! I would never eat here again i don't recommend this place or wish this experience on anyone! Stay away be warned!"
22,t8qu-eZMI7Y71QDIpOqBLA,2/10/2023,4 star rating,Always good and fulfilling every single time!!! Every time I want a fulfilling breakfast I come here. I always get treated nice all the time.
23,t8qu-eZMI7Y71QDIpOqBLA,10/23/2022,5 star rating,The food is A+. We come for breakfast at least once a week. Our favorite is a late night visit for cheese cake and coffee. Right off the train this diner is definitely one of Brooklyns best diners
24,t8qu-eZMI7Y71QDIpOqBLA,6/17/2021,5 star rating,"I order paphos one a month at this point.... You must try the French toast with strawberries and bananas! The fruit is always so fresh. It hits the spot every SINGLE time. The bacon stuffed burger, sweet potato fries, regular fries, Philly cheese steak, wraps and those god damn milkshakes are so good. My son loves the Oreo cookie milk shake, I thoroughly enjoy the Creamsicle milkshake. My boyfriend enjoys it to. The meatball parm is delicious. The smoothies are also great. The cheesecake is good too. Save money and order breakfast and lunch at the same time."
25,t8qu-eZMI7Y71QDIpOqBLA,11/4/2019,3 star rating,So this is my breakfast place for eggs. I like the way they do breakfast The chef in the morning has been there for years. He knows when he sees me its going to be the same order. I also like the morning ot.eal although they can cut back on the sugar. Fresh cinnamon  sticks helps to make this meal delish. The owner chris amd his brothers have been here sense jesus walked the earth. Yes forever. The prices have always been sky high and NEVER ONCE have they offered me a birthday discount on a meal but its ok. When i am in this area I stop in just for eggs.
26,t8qu-eZMI7Y71QDIpOqBLA,8/20/2020,4 star rating,"I've only ever ordered off of Seamless but I've ordered quite a bit and I have to say, I like this place. Their delivery timeframe is always on point and their food is reliable and good. In particular, I enjoy their Portobello Philly cheesesteak (vegetarian) in a ww wrap with provolone cheese. I also really like their cream of broccoli soup with cheddar. Everything is always packaged well so extra points for presentation! Down a star because the desserts they offer aren't great at all... however, I think the price-point for the desserts is at the right spot considering the quality so there's that."
27,t8qu-eZMI7Y71QDIpOqBLA,9/17/2016,1 star rating,"Don't waste your money. There are other options with fresher food. Also, the phone service sucks. I ordered chicken and waffles. The waffle was okay, but chicken was chopped up pieces of a chicken breast that was old and dry af"
28,t8qu-eZMI7Y71QDIpOqBLA,9/10/2018,4 star rating,Review based on delivery. They came very early. Food was good and fresh. Will Defintley give them another go being they are in my area and the food is honestly really good.
29,t8qu-eZMI7Y71QDIpOqBLA,10/18/2020,1 star rating,This is what I received from Paphos in the $14 chicken dinner. Look at the wings with no meat and the breast that's not done. They refused to refund me for this because they said the only way I would know it was undercooked is if I ate it. Well hopefully I don't die smh won't order from here anymore.
30,t8qu-eZMI7Y71QDIpOqBLA,4/1/2023,4 star rating,"The food is good, the service is outstanding. If I lived here, I would make sure and stop by when I wanted a refresher on feeling good about the human race. Had an omelette and iced coffee. The coffee was actually wrapped in cellophane so it wouldn't spill!  A first!  Come here and you're taken care of. Support this local businesses and you'll feel good about yourself and your community."
31,t8qu-eZMI7Y71QDIpOqBLA,2/15/2023,1 star rating,"I ordered chicken and waffles here and immediately felt sick to my stomach so i thought okay not a big deal but what do you know i start getting extreme pain, feeling nauseous, by mid night im throwing up then my child wakes up throwing up and my whole family got food poisoning from this food. That was my experience.Now lets talk about the food the chicken had hair in it, at first I thought it was mine but more and more hair kept coming out so gross! The oil tasted you and old! I would never eat here again i don't recommend this place or wish this experience on anyone! Stay away be warned!"
32,t8qu-eZMI7Y71QDIpOqBLA,2/10/2023,4 star rating,Always good and fulfilling every single time!!! Every time I want a fulfilling breakfast I come here. I always get treated nice all the time.
33,t8qu-eZMI7Y71QDIpOqBLA,10/23/2022,5 star rating,The food is A+. We come for breakfast at least once a week. Our favorite is a late night visit for cheese cake and coffee. Right off the train this diner is definitely one of Brooklyns best diners
34,t8qu-eZMI7Y71QDIpOqBLA,6/17/2021,5 star rating,"I order paphos one a month at this point.... You must try the French toast with strawberries and bananas! The fruit is always so fresh. It hits the spot every SINGLE time. The bacon stuffed burger, sweet potato fries, regular fries, Philly cheese steak, wraps and those god damn milkshakes are so good. My son loves the Oreo cookie milk shake, I thoroughly enjoy the Creamsicle milkshake. My boyfriend enjoys it to. The meatball parm is delicious. The smoothies are also great. The cheesecake is good too. Save money and order breakfast and lunch at the same time."
35,t8qu-eZMI7Y71QDIpOqBLA,11/4/2019,3 star rating,So this is my breakfast place for eggs. I like the way they do breakfast The chef in the morning has been there for years. He knows when he sees me its going to be the same order. I also like the morning ot.eal although they can cut back on the sugar. Fresh cinnamon  sticks helps to make this meal delish. The owner chris amd his brothers have been here sense jesus walked the earth. Yes forever. The prices have always been sky high and NEVER ONCE have they offered me a birthday discount on a meal but its ok. When i am in this area I stop in just for eggs.
36,t8qu-eZMI7Y71QDIpOqBLA,8/20/2020,4 star rating,"I've only ever ordered off of Seamless but I've ordered quite a bit and I have to say, I like this place. Their delivery timeframe is always on point and their food is reliable and good. In particular, I enjoy their Portobello Philly cheesesteak (vegetarian) in a ww wrap with provolone cheese. I also really like their cream of broccoli soup with cheddar. Everything is always packaged well so extra points for presentation! Down a star because the desserts they offer aren't great at all... however, I think the price-point for the desserts is at the right spot considering the quality so there's that."
37,t8qu-eZMI7Y71QDIpOqBLA,9/17/2016,1 star rating,"Don't waste your money. There are other options with fresher food. Also, the phone service sucks. I ordered chicken and waffles. The waffle was okay, but chicken was chopped up pieces of a chicken breast that was old and dry af"
38,t8qu-eZMI7Y71QDIpOqBLA,9/10/2018,4 star rating,Review based on delivery. They came very early. Food was good and fresh. Will Defintley give them another go being they are in my area and the food is honestly really good.
39,t8qu-eZMI7Y71QDIpOqBLA,10/18/2020,1 star rating,This is what I received from Paphos in the $14 chicken dinner. Look at the wings with no meat and the breast that's not done. They refused to refund me for this because they said the only way I would know it was undercooked is if I ate it. Well hopefully I don't die smh won't order from here anymore.
40,t8qu-eZMI7Y71QDIpOqBLA,4/1/2023,4 star rating,"The food is good, the service is outstanding. If I lived here, I would make sure and stop by when I wanted a refresher on feeling good about the human race. Had an omelette and iced coffee. The coffee was actually wrapped in cellophane so it wouldn't spill!  A first!  Come here and you're taken care of. Support this local businesses and you'll feel good about yourself and your community."
41,t8qu-eZMI7Y71QDIpOqBLA,2/15/2023,1 star rating,"I ordered chicken and waffles here and immediately felt sick to my stomach so i thought okay not a big deal but what do you know i start getting extreme pain, feeling nauseous, by mid night im throwing up then my child wakes up throwing up and my whole family got food poisoning from this food. That was my experience.Now lets talk about the food the chicken had hair in it, at first I thought it was mine but more and more hair kept coming out so gross! The oil tasted you and old! I would never eat here again i don't recommend this place or wish this experience on anyone! Stay away be warned!"
42,t8qu-eZMI7Y71QDIpOqBLA,2/10/2023,4 star rating,Always good and fulfilling every single time!!! Every time I want a fulfilling breakfast I come here. I always get treated nice all the time.
43,t8qu-eZMI7Y71QDIpOqBLA,10/23/2022,5 star rating,The food is A+. We come for breakfast at least once a week. Our favorite is a late night visit for cheese cake and coffee. Right off the train this diner is definitely one of Brooklyns best diners
44,t8qu-eZMI7Y71QDIpOqBLA,6/17/2021,5 star rating,"I order paphos one a month at this point.... You must try the French toast with strawberries and bananas! The fruit is always so fresh. It hits the spot every SINGLE time. The bacon stuffed burger, sweet potato fries, regular fries, Philly cheese steak, wraps and those god damn milkshakes are so good. My son loves the Oreo cookie milk shake, I thoroughly enjoy the Creamsicle milkshake. My boyfriend enjoys it to. The meatball parm is delicious. The smoothies are also great. The cheesecake is good too. Save money and order breakfast and lunch at the same time."
45,t8qu-eZMI7Y71QDIpOqBLA,11/4/2019,3 star rating,So this is my breakfast place for eggs. I like the way they do breakfast The chef in the morning has been there for years. He knows when he sees me its going to be the same order. I also like the morning ot.eal although they can cut back on the sugar. Fresh cinnamon  sticks helps to make this meal delish. The owner chris amd his brothers have been here sense jesus walked the earth. Yes forever. The prices have always been sky high and NEVER ONCE have they offered me a birthday discount on a meal but its ok. When i am in this area I stop in just for eggs.
46,t8qu-eZMI7Y71QDIpOqBLA,8/20/2020,4 star rating,"I've only ever ordered off of Seamless but I've ordered quite a bit and I have to say, I like this place. Their delivery timeframe is always on point and their food is reliable and good. In particular, I enjoy their Portobello Philly cheesesteak (vegetarian) in a ww wrap with provolone cheese. I also really like their cream of broccoli soup with cheddar. Everything is always packaged well so extra points for presentation! Down a star because the desserts they offer aren't great at all... however, I think the price-point for the desserts is at the right spot considering the quality so there's that."
47,t8qu-eZMI7Y71QDIpOqBLA,9/17/2016,1 star rating,"Don't waste your money. There are other options with fresher food. Also, the phone service sucks. I ordered chicken and waffles. The waffle was okay, but chicken was chopped up pieces of a chicken breast that was old and dry af"
48,t8qu-eZMI7Y71QDIpOqBLA,9/10/2018,4 star rating,Review based on delivery. They came very early. Food was good and fresh. Will Defintley give them another go being they are in my area and the food is honestly really good.
49,t8qu-eZMI7Y71QDIpOqBLA,10/18/2020,1 star rating,This is what I received from Paphos in the $14 chicken dinner. Look at the wings with no meat and the breast that's not done. They refused to refund me for this because they said the only way I would know it was undercooked is if I ate it. Well hopefully I don't die smh won't order from here anymore.
50,t8qu-eZMI7Y71QDIpOqBLA,4/1/2023,4 star rating,"The food is good, the service is outstanding. If I lived here, I would make sure and stop by when I wanted a refresher on feeling good about the human race. Had an omelette and iced coffee. The coffee was actually wrapped in cellophane so it wouldn't spill!  A first!  Come here and you're taken care of. Support this local businesses and you'll feel good about yourself and your community."
51,t8qu-eZMI7Y71QDIpOqBLA,2/15/2023,1 star rating,"I ordered chicken and waffles here and immediately felt sick to my stomach so i thought okay not a big deal but what do you know i start getting extreme pain, feeling nauseous, by mid night im throwing up then my child wakes up throwing up and my whole family got food poisoning from this food. That was my experience.Now lets talk about the food the chicken had hair in it, at first I thought it was mine but more and more hair kept coming out so gross! The oil tasted you and old! I would never eat here again i don't recommend this place or wish this experience on anyone! Stay away be warned!"
52,t8qu-eZMI7Y71QDIpOqBLA,2/10/2023,4 star rating,Always good and fulfilling every single time!!! Every time I want a fulfilling breakfast I come here. I always get treated nice all the time.
53,t8qu-eZMI7Y71QDIpOqBLA,10/23/2022,5 star rating,The food is A+. We come for breakfast at least once a week. Our favorite is a late night visit for cheese cake and coffee. Right off the train this diner is definitely one of Brooklyns best diners
54,t8qu-eZMI7Y71QDIpOqBLA,6/17/2021,5 star rating,"I order paphos one a month at this point.... You must try the French toast with strawberries and bananas! The fruit is always so fresh. It hits the spot every SINGLE time. The bacon stuffed burger, sweet potato fries, regular fries, Philly cheese steak, wraps and those god damn milkshakes are so good. My son loves the Oreo cookie milk shake, I thoroughly enjoy the Creamsicle milkshake. My boyfriend enjoys it to. The meatball parm is delicious. The smoothies are also great. The cheesecake is good too. Save money and order breakfast and lunch at the same time."
55,t8qu-eZMI7Y71QDIpOqBLA,11/4/2019,3 star rating,So this is my breakfast place for eggs. I like the way they do breakfast The chef in the morning has been there for years. He knows when he sees me its going to be the same order. I also like the morning ot.eal although they can cut back on the sugar. Fresh cinnamon  sticks helps to make this meal delish. The owner chris amd his brothers have been here sense jesus walked the earth. Yes forever. The prices have always been sky high and NEVER ONCE have they offered me a birthday discount on a meal but its ok. When i am in this area I stop in just for eggs.
56,t8qu-eZMI7Y71QDIpOqBLA,8/20/2020,4 star rating,"I've only ever ordered off of Seamless but I've ordered quite a bit and I have to say, I like this place. Their delivery timeframe is always on point and their food is reliable and good. In particular, I enjoy their Portobello Philly cheesesteak (vegetarian) in a ww wrap with provolone cheese. I also really like their cream of broccoli soup with cheddar. Everything is always packaged well so extra points for presentation! Down a star because the desserts they offer aren't great at all... however, I think the price-point for the desserts is at the right spot considering the quality so there's that."
57,t8qu-eZMI7Y71QDIpOqBLA,9/17/2016,1 star rating,"Don't waste your money. There are other options with fresher food. Also, the phone service sucks. I ordered chicken and waffles. The waffle was okay, but chicken was chopped up pieces of a chicken breast that was old and dry af"
58,t8qu-eZMI7Y71QDIpOqBLA,9/10/2018,4 star rating,Review based on delivery. They came very early. Food was good and fresh. Will Defintley give them another go being they are in my area and the food is honestly really good.
59,t8qu-eZMI7Y71QDIpOqBLA,10/18/2020,1 star rating,This is what I received from Paphos in the $14 chicken dinner. Look at the wings with no meat and the breast that's not done. They refused to refund me for this because they said the only way I would know it was undercooked is if I ate it. Well hopefully I don't die smh won't order from here anymore.
60,FVGTLWis-xBCrLmprgVXEg,12/9/2022,5 star rating,"Always so good!!The two great halal Persian restaurants that I love in the city are Miraj and Ravagh. Now, I had been a Ravagh girl for a long time but I think my husband has finally converted me. Both are delicious but since this review is for Miraj, I'll elaborate for Miraj specifically.Their meat is always cooked to perfection and they have the most delicious white sauce and green hot sauce! The white sauce is like a traditional NYC cart style white sauce and the green sauce is very similar to what you would find at an Afghani restaurant so best of both worlds! I'm usually used to eating my Persian food with a yogurt based sauce but the white sauce is much welcomed.On to the meats - our favorite and go-to is their kabab barg which is the beef  cubes. Sometimes I'll get the chicken cubes which are equally delicious. Last time we went, my parents got the cornish hen and it was SO tender! All the meats are always cooked so well and the portion sizes are LARGE. I get the cranberry rice with it as well. We usually also get the Shirazi salad on the side. Any time we have family in town, we come here so it's definitely worth checking out, especially if you're in the area! The ONLY downside is they close somewhat early at 9pm but we've been able to comfortably come for dinner several times despite this. 10/10 recommend!"
61,FVGTLWis-xBCrLmprgVXEg,2/21/2023,4 star rating,"Take advantage of their lunch special on weekdays. I tried their eggplant spread topped with yogurt - with pita. Their gormeh sabzi was delicious and my favorite. Comes with beautifully cooked rice. Persian tea was good too. Reasonably priced delicious food.We went for their early bird dinner special and the service was ok, with mostly empty restaurant. Seems groups friendly."
62,FVGTLWis-xBCrLmprgVXEg,2/7/2023,4 star rating,"got a lunch combo for $14. came with hummus, salad, saffron rice, meat of choice (i got the beef strips), and sauces. it was ready for pick up when i showed up and it was a very cozy family friendly mom n pop environment. price is fair and the hummus tasted great! for the kebab plate, it wasn't quite my favorite. the odd bits of sweet fruit like apricot and such in my kebab plate really turned me off, but this is personal preference. I did appreciate the almond and pistachio inside! i will likely go elsewhere but it was worth a try"
63,FVGTLWis-xBCrLmprgVXEg,1/5/2023,3 star rating,"Came here on a Sunday night and it was completely empty and eerily quiet. To start they gave us fresh pita and tzatziki sauce, and also some sort of green pickled sauce. Both were okay and I wouldn't pay for them. For dinner we ordered -hummus 7/10- standard hummus, nothing special. Didn't have any olive oil garnish which is my favorite part -chicken breast kabobs and bone in chicken kabobs- the kabobs themselves were good, but the sides were super underwhelming and bland. Plain white basmati rice, raw onions and a half roasted tomato. I asked for hot sauce and they brought out little packets of sauce which were not good. I think they could have done a lot more with the dish to make it better! The sides ruined an otherwise good kabob Overall I'd go for just the kabobs, don't expect much from the sides it comes with or the apps"
64,FVGTLWis-xBCrLmprgVXEg,10/28/2022,5 star rating,"Absolutely looooooved this place and it has beat out my former favorite halal/Mediterranean spot. We ordered a combo plate, expecting it to be fit for one person, and ordered beef stew with yellow peas. We were very very wrong about the portion for the combo plate - it was huge! It came with chicken, beef, ground beef skewers and a lot of delicious rice. We were also given warm pita on the side. It made for a delicious dinner! The chicken was delightfully charred, so juicy and flavorful. The beef was great, not chewy, and good. My favorite of the three was the ground beef one. If I were ever to come alone, I'd pick that one!"
65,FVGTLWis-xBCrLmprgVXEg,9/12/2022,5 star rating,"I ordered delivery from here tonight. I ordered the salmon dinner and substituted the rice for grilled vegetables. I'm so happy you can do that at no charge!Delivery arrived a little late. Food was hot though. No problem.It arrived with a little side salad, tzatziki, a spicy green mixture, ground sumac (so cool), and a pita. A pleasant surprise! Salad was fresh and good. Both sauces good! Green one is spicy! The pita was soft. Everything was very good.The salmon itself arrived as a perfect portion size! It was flavorful, juicy, and cooked perfectly. Would 100% order it again! The grilled vegetables included tomato, red pepper, green pepper, squash, mushrooms, broccoli, zucchini, onion, and eggplant. Chargrilled to perfection! Yummmm. Perfect price point for quality, portion size, and flavor. Will be ordering here again! So good. Highly recommend. :)"
