,id,time,rating,comment
32,dNFsMw-z3Vsa5TbJd9Q4Ew,12/28/2022,4 star rating,"This place has so many drinks and plenty of options for a casual lunch or dinner with friends!The drinks are a bit on a sweeter side but really like the ones with the citrus. For apps I really liked the portion of mini tacos which is great for sharing and as usual wings are always a win.The fries and burger were pretty standard and filling. I was surprised by one of their cake slices that was very tasty and flavorful compared to the other two kinds. The chocolate was the best and richest.Service was nice, the lady who handled our party of 7 was really patient with us and made sure we got everything.The ambience is pretty relaxed and the back area is really nice and much more open than the front area. This place really is ideal for apps and drinks! with a group of 4-5!"
33,dNFsMw-z3Vsa5TbJd9Q4Ew,11/3/2022,5 star rating,"A NYC Landmark!!!Faces is  a place where you feel sanctuary from the grit of NY. This establishment provides a sense of belonging even in a Ciity that can at times feel isolating. The world is facing many challengesafter Covid. The  war in Europe, global inflation, and just the day to day hustle of city life, there exist a place in the heart of the city that will go the extra mile.If you need a friendly face after a long day, Faces and Names will be there for you!God Bless America, Our Troops, and New Yorks , Faces and Names!"
34,dNFsMw-z3Vsa5TbJd9Q4Ew,2/23/2023,4 star rating,"Awesome place to ckme in for drinks. Quick service, right to the point, no nonsense type of place.  I like to come in here to  have drinks and have a good time with my co-workers.  Great atmosphere, relaxed and reasonable priced."
35,dNFsMw-z3Vsa5TbJd9Q4Ew,8/8/2022,4 star rating,"Pretty cool bar and lounge by central park! They have a very tasty assortment of drinks. They are a bit pricey though averaging 16-17 dollars. A few of them can also be very sweet which isn't what I was into but the Goldrush cocktail was my jam. It had a nice subtle hint of honey and a delicious bourbon kick. The appetizers I had were fantastic. My favorite were the sliders. It was cooked to a nice medium rare and felt very filling. It wasn't one of those flat pattie sliders, this had a good bite to it. Mini tacos were very crunchy and gobbled up in one bite. Onion rings were also very satisfying. I had a burger for the main entree and it was a hefty one. It's definitely a solid burger. I was only able to finish half unfortunately. The burger, weirdly was over done. I expected it to be the same perfect doness as the sliders but was slightly disappointed. Nonetheless it was a great experience!"
36,dNFsMw-z3Vsa5TbJd9Q4Ew,11/12/2022,4 star rating,After all day walking we came here for a quick drink and sat at the bar. Very nice bar and friendly staff.
37,dNFsMw-z3Vsa5TbJd9Q4Ew,12/27/2022,3 star rating,I've been wanting to try this place for a while but I was disappointed.  They only had holiday themed drinks on the menu.  I'm sure they can also make regular drinks but I didn't ask.  I got the big apple but it was super water downed and I couldn't taste anything except melted ice so I wasn't a huge fan.
38,dNFsMw-z3Vsa5TbJd9Q4Ew,8/21/2022,3 star rating,"Came here with a group of friends for some drinks and bar food. It's a cool place to hang out, but in terms of food and drinks, I think otherwise.We got to try out various cocktails, but most of the drinks were super sugary for my liking.Food-wise, we split a variety of items, including Stack of Onion Rings ($9), Mini Chicken Tacos ($19), Mini Burgers ($14), and Wings ($17). Overall, they were pretty standard bar food. Only the Mini Chicken Tacos stood out to me.I also got an order of the Buffalo Chicken Wrap ($16) for my entree. I could have done without the celery."
39,dNFsMw-z3Vsa5TbJd9Q4Ew,10/6/2022,5 star rating,"This is one of my go to places for Friday after work! The tacos are so yummy! I highly recommend them. Everyone who works at Faces is kind and friendly. If you have a chance visit the back, it is elegant and cozy with a fireplace. Great music!Great place!"
40,M2AfRLalBLSoj8WBxCtbZw,11/13/2022,4 star rating,"This is one of my top places to get coffee! You get a lot for your $ worth. The woman with the glasses & the middle aged gentleman are my favorite employees. It's like they have PhDs in both coffee preparing & knowing customers regular orders. + they have delightful personalities. I would like to see Connecticut Muffin merchandise come back, I received a Connecticut Muffin tumbler years ago. I would also like the shop to have a non dairy white chocolate powder."
41,M2AfRLalBLSoj8WBxCtbZw,2/26/2023,4 star rating,"Spicy chai was delish! So was the croissant! Atmosphere is usually pretty chill. I went after a race in the park so it was hard to get a table but still a low key place. Def a good local cafe that feels wholesome. The dill pickle scone was a bit dull unless that's your thing, and the lemon cake was good. Servers were polite and everything was ready quickly. I Will be back for sure."
42,M2AfRLalBLSoj8WBxCtbZw,4/2/2023,1 star rating,"Bought a large caramel latte for $6.80 Taste like MILK. No taste of coffee at all. If you want coffee, don't go here."
43,M2AfRLalBLSoj8WBxCtbZw,7/15/2022,2 star rating,"It's a great place to hang out with friends and people watch, IF the weather is cool. Any sunshine? You'll roast. Good luck sitting there for more than a few minutes. The storefront is on a corner that has NO shade at all. Might as well be at the beach. There is a massive awning that management refuses to use. That's the reason you can walk by the store on a sweltering day and see NO ONE there. They're all at Hungry Ghost across the other corner of the street. That coffee shop has so much shade they need no awning. There's also air conditioning AND a bathroom inside. Same with the Starbucks across from Connecticut Muffin. Given the awning problem, there is no compelling reason to ever visit that Connecticut Muffin. If they go out of business, they've earned it for being so shortsighted and inconsiderate."
44,M2AfRLalBLSoj8WBxCtbZw,8/10/2022,1 star rating,"Serious fly problem that stops people from dining in, iced coffee tastes like bad bodega coffee from a contaminated machine, and the bathroom has a bad lock that they also give out a key for even though they leave the bathroom open normally. Somebody almost came in with a key while I was using it. The prices are about as high as you expect from a decent coffee shop, maybe a little lower, but everything about the place feels really low quality. The napkins are rough, the hand dryer in the bathroom doesn't work. It feels like the place is a month away from closing down."
45,M2AfRLalBLSoj8WBxCtbZw,9/3/2022,5 star rating,Delicious iced chai  and the baked goods looks amazing (didn't try any but definitely will next time!)
46,M2AfRLalBLSoj8WBxCtbZw,7/21/2021,1 star rating,No stars Asked if muffin had nuts & guy behind counter said nopeDaughter ate it (was full of nuts) and had severe reactionThanks Connecticut Muffin you suck
47,M2AfRLalBLSoj8WBxCtbZw,9/3/2021,1 star rating,Jerk customers makes for jerky customer service.Locals act entitled and run you over to get in only to take forever to order. When it was my turn I simply said it looks like you grabbed the wrong muffin for me only for the counter service to say sheesh and Aye Aye Aye to reach in and squash my muffin and say See I grabbed the right one. Who needs this kind of rude to start their morning!
48,M2AfRLalBLSoj8WBxCtbZw,7/21/2019,5 star rating,"I love LOVE their decaf hazelnut iced coffee here! It is the only place in the neighborhood that I have found to not only have decaf iced coffee but also a flavored one! The hazelnut flavoring is not too sweet so it is just right. They have sandwiches to bagels to pastries. There is also a fairly large area for benches in front of the restaurant that is partly shielded by their awning to sit and eat. On a nice day, it is great for sitting outside and sipping your drink or eating breakfast while people or car watching. It is across the street from a school and the school's playground so it is a convenient place to stop by after the playground and get a snack or a drink. The prices are comparable to neighborhood coffee shops."
49,M2AfRLalBLSoj8WBxCtbZw,5/21/2019,3 star rating,I can honestly say I only come here because I love their muffins - BUT  - Staff is rude- Rude - Tend to run out of certain muffins early in the morning
50,ybQV8joopvU1_gG2RwLRog,3/9/2023,4 star rating,"Still a rock solid place. Cash only, great spot to get fried rice and any classic dish you could hope for. Some nights better than most. Desarme chicken hasn't let me down yet."
51,ybQV8joopvU1_gG2RwLRog,4/4/2023,4 star rating,Service was fast. Cash only. Chicken fried rice was a little bland but other food was tasty. Prices are reasonable for Manhattan location.
52,ybQV8joopvU1_gG2RwLRog,12/9/2022,1 star rating,"Greasy, Lunch special is not even special, small and if you want fired rice or soda, you have to pay extra."
53,ybQV8joopvU1_gG2RwLRog,9/25/2022,5 star rating,"Today, again Wok City is so great! I go to Wok City about once every week. It is not only just a block from Lincoln Center and near the Broadway Theatre District, but serves fresh and delicious food. They have a few seats, yet take out is quick, staff is friendly and I've never been disappointed. Just lovely people work here who are always happy to help all their customers. They are also so fast to prepare food whether I've called to order or stop in placing my order directly. Take it from Jan, I highly recommend ordering from Wok City, easy to reach right near the number one, West 66th Street subway station and many bus lines."
54,ybQV8joopvU1_gG2RwLRog,7/19/2022,2 star rating,"Had high hopes. But my favorite dishes disappointed and put on no reorder list: roast pork is dried up grizzle, moo shu shrimp just plain tasteless.Will say that spare ribs are good. I forgot how average the food was because we don't have any really good Cantonese places with simple fresh non greasy dishes."
55,ybQV8joopvU1_gG2RwLRog,11/14/2022,4 star rating,"Cheap hole-in-the-wall, good food, lots of options. Not the best, but better than most I've found on the UWS and very quick"
56,ybQV8joopvU1_gG2RwLRog,12/16/2019,3 star rating,"No frills Chinese food. Like, no frills whatsoever. Take your pick of rice combo and don't expect anything more. There is no lo mein, no soups, just the rice and the mains.  But this strategy works well for them, keeping service super fast and prices affordable for the lunch crowd.For $7.25, I got the General Tsos lunch combo with pork fried rice. The chicken was crispy and the sauce was delicious. The rice was just fine. I was in and out of the shop in under 10 minutes. Make sure to bring cash, it is cash only. The fried chicken seemed to be a popular choice as many of the other customers today ordered it, and I noticed a large platter of wings in the kitchen ready to be served up. I wish the lunch combo included a soda or something but this is still a good deal for the upper west side. Will be back when my next craving for saucy chicken strikes."
57,ybQV8joopvU1_gG2RwLRog,2/14/2020,4 star rating,"Great value. Walk in, order and leave within 5 minutes!! Super small but combos are plentiful!! $9.95 can truly feed two people. Yummy typical Chinese to go. Knocked off a star as an interior update is needed. But the service and food for a to go restaurant can't be beat!! Free drink too with the combo. Super nice. Thank you!!Cash ONLY!!!"
58,ybQV8joopvU1_gG2RwLRog,7/4/2020,3 star rating,"Rating is really for the food . The service is not so great. The person taking my order didn't really acknowledge me , just stood there until I said something and then another worker came from behind the counter and basically knocked me over trying to get by instead saying excuse me.Very rude ! However I was hungry and it was the only place for a few blocks. I ordered chicken wings and fries and it took only a few minutes so I didn't have to wait long. They only take cash so I had to use their ATM which charges $1.75 They only allow one person in the restaurant at a time to ensure social distancing so that was good. When my order was ready, I asked for a knife. They had none. I asked for hot sauce packers. They had none. I asked for ketchup packets. They had none .But they will our hot sauce and ketchup ON your food if you ask.Needless to say when I got in, my food was so good. And I would have given more stars if it wasn't for the service !"
59,ybQV8joopvU1_gG2RwLRog,5/16/2021,5 star rating,"Someone tell me ifthere is any place where I can get freshly (made-after-order) prepared meal for about $10 in this part of town (Upper West Side)?This place is a small business where staff work hard to cook multiple phone and in-person orders. I waited about 10 minutes for my Combination Meal and I was not in a rush.The male cashier was super nice. I just got overall positive and good vibes from this place. Perhaps it's because of the delicious food, or the nice staff, or home-y/cozy environment, but yes, I highly recommend for their food. Not a greasy food galore like other Chinese food places but a veggie plenty entree type of place.The Combo is perfect for 1 person. My order came with one huge veggie egg roll, fried rice, and my entree which was Szechuan Beef! I paid $10 in cash.CASH ONLY!"
60,qrncvjkiKN5Z-JC06ygy6A,3/20/2023,5 star rating,"I came to this elegant art deco Chinese restaurant a few times, one being my husband's birthday. It's very beautiful inside and the staff make you feel very welcome. The hall to the bathroom is very cute, you can always find a pretty woman taking a picture there! The Peking duck was great, duck is typically pretty heavy and fatty so it was very filling and fun to watch the chef cut up table side. Come here to spend loads of money for a fancy time."
61,qrncvjkiKN5Z-JC06ygy6A,3/6/2023,4 star rating,"Went to dinner at Hutong with friends on Tuesday evening. Despite the almost club-staurant style, the food is the star and the reason to visit Hutong.Quality: Walking in I was a bit concerned it may be a place that focuses on style over substance, but was happy to find that was not the case. Each dish looks great, but there was not a single item I would skip. The Dim Sum dishes and the Roasted Peking Duck With Pancakes were the stars. However, the Hutong Dan Dan Noodles was a personal favorite. Cocktails are pricey, but delicious, and our Bao & Soy Milk dessert was a great conclusion.Quantity: Small plates and dim sum, better to share.Value: $22 for the Comfortably Numb Cocktail. $22 for the Wagyu Beef Millefeuille. $22 for the Crystal Lobster Dumplings. $18 for the Yu Xiang Crispy Pork Dumpling. $56 for the Roasted Peking Duck With Pancakes. $15 for the Fried Noodles. $14 for the Hutong Dan Dan Noodles. $17 for the Bao & Soy Milk.Ambiance: Hutong has a massive space located in Midtown East. It took two tries to get to the correct entrance, which is at the center of this caved out building. They occupy a huge area, which seems even larger because of the ridiculously high ceilings. The dining area is separated from the bar, and both have an upscale club vibe. The booths are a bit annoying as the tables are not the proper size and guests end up far away from their dishes.Crowd: Reservations recommended even though it is a large space.Service: A weird experience as it felt like our server was trying hard to change our order. They seem to really want guests to only select their signature dishes, which begs the question of why not reduce the menu.Parking: Limited street parking."
62,qrncvjkiKN5Z-JC06ygy6A,2/26/2023,5 star rating,Food 10/10 except the fried rice had no flavor but just pour some soy sauce on it and you will be fine.Service 10/10 everyone was exceptionally welcomingAmbience 10/10 absolutely beautiful! It's like a hidden gem ! 100% recommend and it's reasonably priced too
63,qrncvjkiKN5Z-JC06ygy6A,2/17/2023,4 star rating,"I love duck and after hearing about this place from a friend, I knew I had to come here for my birthday. Found out they are a Michelin Star Restaurant too known for ""The Flaming Duck"" and they only accept 5 bookings per night starting at 5:30pm through 8:30pm. You have to do the prepaid ($160- up to 6 guests) online booking from Monday to Thursday (up to 14 days in advance). We got here a little early on a Sunday, and they were able to seat us while we waited for our friend. Besides the flaming duck, we ordered a whole Peking duck, which is served in 2 stages- with pancakes and stir-fry duck & green beans with lettuce leaf cups. We also got some Hutong Signature Dishes- the chilled green asparagus, prawn roll & red lantern (soft-shell crab) as well as the dan dan noodles. The flaming duck was the best we have ever had in terms of flavor, very little fat, cooked and sliced to perfection. That alone is quite pricey but definitely worth it, a must try! The Peking duck was also delicious except I didn't really like the second stage of it- I felt like there were too many green beans and not enough flavor. The asparagus was not bad either, the ends were coated with honey but there was way too much white sesame. Prawn roll was good. The dan dan noodles was silky, smooth and had just the right level of spiciness. Lastly, the soft-shell crabs were deep fried with dried whole chillies, so it had some extra kick as well. Portion size for all the dishes were decent, price was reasonable and the modern decor made it the perfect birthday dinner. Service was exquisite with servers always there to fill up our water cups without having to ask and giving us new plates. Our server, Terence was very helpful and attentive. The food came out lightning fast with a perfect pace to the next course. The Flaming Duck Experience was great and didn't take long. I would come back just for that. Best duck ever!"
64,qrncvjkiKN5Z-JC06ygy6A,1/10/2023,3 star rating,"Came here for a birthday party and had reservations upstairs in one of their private dining rooms. The decor is nice here, instagram spot especially their entrance way with the wine bottles.In terms of food, it was a hit or miss with certain courses. My 2 stand outs were the flaming duck and the dessert (Bao and Soy Milk) both of which were my favorite dishes of the night. Some of the dishes that didn't hit the spot: chilled green asparagus and seasoned fried rice (this dish was super bland). For the fried rice, they didn't give us spoons or bowls which is hard to eat rice with plates and chopsticks. Cocktails were also a hit or miss and weren't consistent. Some of us ordered the same drinks and they looked/tasted different. My favorite 2 cocktails were: Magic Lamp and Vermilion Bird."
65,qrncvjkiKN5Z-JC06ygy6A,3/30/2023,5 star rating,"Everytime I visit, I must order 2 dishes: Ma La Chilli Prawns and Red Lantern. So good! Love the ambiance as well."
66,qrncvjkiKN5Z-JC06ygy6A,12/12/2022,4 star rating,"I visited Hutong with my partner for the first time last Saturday. The occasion was to celebrate my birthday before a poetry show. We arrived late to our reservation, so we appreciated that they promptly seated us, and we let them know that we had to leave in less than 1 hour.The food and service were good (4/5)- In summary, We shared the wagyu beef Millefeuille as an appetizer. My entré was the aromatic beef rib in lotus leaf and Chef's fried rice. My partner also had the Hutong Dan Dan noodles. - The wagyu beef Millefeuille was delicious, the highlight of the dinner (5/5) Crunchy outside, and the meat was tender inside. Also, the meat had a touch of spicy. I would eat 10 of those at once, but the platter only had 3. - The aromatic beef rib in lotus leaf is big enough for two people, but the menu did not indicate it. The meat was tasty and very tender. The sauce on the side was ok, nothing special. - Chef's fried rice was dry, and I won't recommend it. - Hutong Dan Dan noodles did not impress me, but my partner enjoyed the spicy and the broth.- My cocktail was the Magic Lamp, and it was refreshing. The presentation could improve. Overall, the ambiance of Hutong was appealing and attractive. At times, I thought music wasn't playing. Then I would listen to the music in the background. So it is easy to have a conversation without yelling at each other. I would recommend Hutong for small bites, and the ambience. I might consider going back to try other items on the menu."
